Titel,Teaser,Datum,Link,Inhalt
Matznetter: 1000e Ankündigung für KMU-Paket nicht ernst zu nehmen,"Wien (SK) - ""Es ist wohl schon die 1000e Ankündigung, wenn heute Finanzminister Grasser ein Entlastungspaket für Klein- und Mittelunternehmen (KMU) verspricht"", sagte SPÖ-Budgetsprecher Christoph Matznetter Dienstag...",2006-04-25T12:07:34+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0161/matznetter-1000e-ankuendigung-fuer-kmu-paket-nicht-ernst-zu-nehmen,"Wien (SK) - ""Es ist wohl schon die 1000e Ankündigung, wenn heuteFinanzminister Grasser ein Entlastungspaket für Klein- undMittelunternehmen (KMU) verspricht"", sagte SPÖ-BudgetsprecherChristoph Matznetter Dienstag gegenüber dem SPÖ-Pressedienst. Es seischon fast nicht mehr wert, auf derartige Ankündigungen zu reagieren,wenn in einer Art tibetanischen Gebetsmühle jede Woche von einemRegierungsmitglied eine Teilreparatur der verpatzten Steuerreform2005 zugunsten der KMU verkündet wird, so Matznetter. ****Faktum sei, dass auch die Ankündigung Grassers über dieVerhandlungen der Koalitionsparteien heute Nachmittag den 100.000enKlein- und Mittelbetrieben im Lande nichts bringen wird. ""Es istschon fast peinlich, wenn man von einem Entlastungsvolumen in derHöhe zwischen 50 und 180 Millionen Euro hört und sich vor Augen hält,dass den Großkonzernen und dem übernationalen Finanzkapital eineMilliarde Euro im Rahmen der Steuerreform geschenkt wurden. Den KMUwurden gleichzeitig durch die Streichung derInvestitionszuwachsprämie bis zu einer halben Milliarde Euroweggenommen"", kritisierte Matznetter.""Diese Regierung verharrt in einem Zustand der Missachtung, wennnicht gar der Ablehnung der klein- und mittelständischen Wirtschaft"",so der SPÖ-Politiker. Denn es sei nicht erkennbar, dass dieSPÖ-Vorschläge auf eine sofortige Wiedereinführung einerInvestitionsbegünstigung für Investitionen in Österreich, derAbschaffung der Mindest-Körperschaftssteuer, des Optionsrechts aufBesteuerung nach dem Körperschaftssystem für Einzelunternehmen undPersonengesellschaften, sowie der Einführung eines Wirtschafts- undStabilitätsfonds für KMU sofort Rechnung getragen wird, soMatznetter.""Da sich die ÖVP-Auffassung von Wirtschaftskompetenzoffensichtlich darin erschöpft, ob jemand im Kasino-Kapitalismus gutspekulieren kann, ist auch klar, dass diese Schüssel-ÖVP jedeKompetenz für die Förderung der KMU fehlt"", schloss Matznetter.(Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖMatznetterWirtschaftKMUChannelPolitikWirtschaft"
Prammer: SPÖ fordert Frauenfonds für Weiterbildung,Einkommensschere wird größer - keine Lösungsansätze der Regierung,2006-04-25T11:58:15+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0152/prammer-spoe-fordert-frauenfonds-fuer-weiterbildung,"Einkommensschere wird größer - keine Lösungsansätze der RegierungLoipersdorf (SK) - Frauenpolitik, konkret Bildungsmaßnahmen fürFrauen, sind Thema des zweiten Tages der SPÖ-Klubtagung inLoipersdorf. Bei einer Pressekonferenz gemeinsam mit dem gf.SPÖ-Klubobmann Josef Cap verwies SPÖ-Frauenvorsitzende BarbaraPrammer auf das frauenpolitische Maßnahmenpaket der SPÖ. So sollenu.a. mit einem Bundesfrauenförderungsfonds Qualifizierungs- undWeiterbildungsmaßnahmen für Frauen finanziert werden. Von Seiten derRegierung sei freilich nichts Effizientes geschehen, was dieSituation der Frauen verbessert hätte, kritisierte Prammer. ****""Die Wirtschaft wächst zwar ein wenig, aber die Menschen,besonders die Frauen, haben nichts davon"", so die Frauenvorsitzende,die ""ein Abschmelzen des Mittelstandes"" konstatierte. Es seibelegbar, dass die Einkommensschere zwischen Frauen und Männern inden letzten sechs Jahren um eineinhalb Prozentpunkte auseinandergegangen ist, wobei der Öffentliche Dienst die Statistik noch""herausreiße"". Bei den Arbeitern und Angestellten betrage dieEinkommensschere sogar 40 Prozent. Hauptgrund dafür sei die großeTeilzeitquote bei Frauen, die in einer Phase mit kleinen Kindern zwareine gute Lösung sein könne, um nicht zu lange den Beruf zuunterbrechen, ""wenn die Teilzeit allerdings zur Dauereinrichtungwird, wird es problematisch"". Vier von zehn Frauen arbeiten inÖsterreich in Teilzeit, nur 16 Prozent aber sind laut Umfragen mitder Teilzeit glücklich. ""Wo sind die Lösungsansätze der Regierung?Sie verteilt Broschüren"", kritisierte Prammer.Die notwendigen Maßnahmen seien jedenfalls bekannt und lägen aufdem Tisch: Besseres Angebot an Kinderbetreuung, mehr Ganztagsschulenoder das SPÖ-Konzept eines Bundesfrauenförderungsfonds, der mit 100Millionen Euro dotiert Maßnahmen für Qualifizierung und Weiterbildungfinanzieren soll, nannte Prammer einige SPÖ-Vorschläge. Es gelte nun,""endlich eine vernünftige Politik für die Frauen zu machen"", soPrammer abschließend. (Schluss) ahRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKlubtagungPrammerFrauenpolitikChannelPolitik"
Cap: Besitzergreifung Österreichs durch ÖVP erreicht neuen Höhepunkt,"ÖVP will rasch alle Posten besetzen, die es noch zu besetzen gibt - Postenschacher feiert fröhliche Urständ",2006-04-25T11:27:44+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0129/cap-besitzergreifung-oesterreichs-durch-oevp-erreicht-neuen-hoehepunkt,"ÖVP will rasch alle Posten besetzen, die es noch zu besetzen gibt - Postenschacher feiert fröhliche UrständLoipersdorf (SK) - ""Die Regierung Schüssel beendet ihresechsjährige Amtszeit, wie sie sie begonnen hat: mit Postenschacher"",sagte der geschäftsführende SPÖ-Klubobmann Josef Cap Dienstag beieiner Pressekonferenz während der SPÖ-Klubtagung in Loipersdorf. ""Mitder Besetzung des dritten Vorstands der Asfinag mit dem ehemaligenFPÖ-Obmann Reichhold, und dem ehemaligen Innenminister Strasser alsVorstand der Brenner-Basistunnel AG erreicht die BesitzergreifungÖsterreichs durch Schüssel und der ÖVP einen neuen Höhepunkt"", soCap. Angefangen habe die ÖVP mit der Einfärbung der Führungsposten imHauptverband der Sozialversicherungsträger und habe gleichzeitig alleManager aus der ÖIAG geworfen, die im Verdacht standen,großkoalitionär zu sein ****""Immer wenn Kanzler Schüssel nicht im Lande weilt, wie jetzt, woer in Japan dem Kaiser die Hand schüttelt, wird es besondersgefährlich, denn dann werden viele Einfärbungen und Postenbesetzungendurch die ÖVP vorgenommen"", unterstrich der SPÖ-Klubobmann. Offenbarbefinde sich die ÖVP in einer Torschlusspanik, da sie rasch vor derNationalratswahl noch all mögliche Posten besetzen will, soferne esetwas zu besetzen gibt. ""Der Postenschacher der ÖVP feiert fröhlicheUrständ"", so der SPÖ-Klubobmann. Cap wies darauf hin, dass es nun inden ÖBB einen Machtwechsel geben soll, nachdem die Regierung vor zweiJahren die Struktur der ÖBB in viele kleine Gesellschaftenzerschlagen hat. Nutznießer dieser Verschiebungen seien wiederschwarze und orange Manager.Die Geschäftsführung des ORF soll ebenfalls noch rasch vor derWahl neu bestellt werden. Es gebe bereits Gespräche zwischen ÖVP undBZÖ, damit der Kurs im ORF fortgesetzt wird und der ORF weiter soberichtet, wie es sich die Führungsetage der ÖVP vorstellt. Das BZÖsei dabei sehr gierig auf Restposten. Die SPÖ werde diesePostenschacherei der Regierungsparteien nicht akzeptieren und schonbei den nächsten Plenarsitzungen im Parlament thematisieren. ""DieseEinfärbungen durch die ÖVP werden mit Sicherheit Gegenstand künftigerAktivitäten der SPÖ sein"", schloss Cap. (Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKlubtagungCapPostenschacherRegierungChannelPolitik"
20 Jahre Tschernobyl - Prammer/Cap: Massive Kritik an Atom-Politik der Regierung,"""Regierung lässt explosionsartige Steigerung der EU-Subventionen für Atomenergie zu""",2006-04-25T11:16:31+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0120/20-jahre-tschernobyl-prammercap-massive-kritik-an-atom-politik-der-regierung,"""Regierung lässt explosionsartige Steigerung der EU-Subventionen für Atomenergie zu""Loipersdorf (SK) - Die Untätigkeit der Regierung in SachenAtomenergie in der EU kritisierten SPÖ-Frauenvorsitzende und 2.Nationalratspräsidentin Barbara Prammer und der gf. SPÖ-KlubobmannJosef Cap bei einer Pressekonferenz im Rahmen der SPÖ-Klubtagung inLoipersdorf. Anlässlich des 20. Jahrestages des AKW-Unfalls inTschernobyl stellte Cap in Frage, ob sich die Regierung überhauptnoch auf dem Boden der Beschlüsse des Nationalrats für eineneuropaweiten Atomausstieg befinde, wenn sie zulasse, dass es zu einer""explosionsartigen Steigerung"" der EU-Subventionen für dieAtomwirtschaft, konkret einer Verdreifachung, komme. ""Die Regierungnimmt das Thema nicht ernst"", so Prammer. ****Der Atomlobby in Europa werde Geld zugeschanzt, ""die Atomenergiefeiert fröhliche Urständ'"", gleichzeitig werde in anderenForschungsbereichen gekürzt, und Schüssel schaue zu, so Cap. Die SPÖhabe die Regierung aufgefordert, bei den grenznahen AKW Schritte zusetzen, eine Anti-Atomlobby in Europa aufzubauen und ein europaweitesReferendum für den Atomausstieg zu initiieren, um auch dieAtomkraft-Gegner in jenen Ländern, die AKW betreiben, einzubeziehen.Nun werde es alleine in der Ukraine elf neue AKW geben, so Cap. ""Indieser Ratspräsidentschaft zählen nur die Fotos.""""Die Regierung nimmt das Thema nicht ernst"", so auch BarbaraPrammer. Sie erinnerte an ihre Aktivitäten gegen AKW in Europa inihrer Zeit als Ministerin. Durch kontinuierliche Arbeit habe man etwaerreicht, dass bei der österreichischen Ratspräsidentschaft 1998 eingroßes Anti-Atom-Kapitel im damaligen Schlussbericht derPräsidentschaft enthalten war. ""Wir waren schon so weit; es isttraurig zu erkennen, dass es nun zu einem Rückschritt nach demanderen kommt"", so Prammer. (Schluss) ahRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKlubtagungCapPrammerEUAtompolitikChannelPolitik"
Tierschutz: Krainer gegen Einschränkung der Freilandhaltung,"Wien (SK) - Gegen Tendenzen, die Freilandhaltung von Hühnern auf Dauer einzuschränken, wandte sich am Dienstag SPÖ-Tierschutzsprecher Kai Jan Krainer. ""Auch wenn natürlich alles unternommen werden muss, die...",2006-04-25T10:57:34+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0102/tierschutz-krainer-gegen-einschraenkung-der-freilandhaltung,"Wien (SK) - Gegen Tendenzen, die Freilandhaltung von Hühnern aufDauer einzuschränken, wandte sich am Dienstag SPÖ-TierschutzsprecherKai Jan Krainer. ""Auch wenn natürlich alles unternommen werden muss,die Bevölkerung vor den Gefahren der Vogelgrippe zu schützen, so darfdas nicht dazu führen, dass es durch die Hintertür de facto zu einerAbschaffung der Freilandhaltung kommt"", machte Krainer am Dienstaggegenüber dem SPÖ-Pressedienst deutlich. ""Die Freilandhaltungreduziert zum einen das Tierleid auf ein Minimum, zum anderen istdiese Art der Haltung auch für den Menschen im Endeffekt vielsicherer. Alle Maßnahmen, die zu einer Aushöhlung des Tierschutzesführen, sind daher entschieden abzulehnen"", so derSPÖ-Tiersschutzsprecher. **** (Schluss) psRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKrainerTierschutzChannelPolitikChronik"
"Cap: Zu 100 Prozent dafür, dass ÖGB-Präsident Hundstorfer in Nationalrat einzieht","Loipersdorf (SK) - Der geschäftsführende SPÖ-Klubobmann Josef Cap unterstützt zu 100 Prozent den Vorschlag von SPÖ-Vorsitzendem, SPÖ-Klubobmann Alfred Gusenbauer, dass ÖGB-Präsident Hundstorfer in den Nationalrat...",2006-04-25T10:48:43+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0094/cap-zu-100-prozent-dafuer-dass-oegb-praesident-hundstorfer-in-nationalrat-einzieht,"Loipersdorf (SK) - Der geschäftsführende SPÖ-Klubobmann Josef Capunterstützt zu 100 Prozent den Vorschlag von SPÖ-Vorsitzendem,SPÖ-Klubobmann Alfred Gusenbauer, dass ÖGB-Präsident Hundstorfer inden Nationalrat einziehen soll. ""Das Modell hat sich sehr bewährt,dass der ÖGB-Präsident im Nationalrat sitzt. Das hat für dieInteressen der Arbeitnehmer nur Vorteile, da der ÖGB-Präsident dannunmittelbar am Gesetzgebungsprozess beteiligt ist. Außerdem hatÖsterreich eine sozialpartnerschaftliche Struktur, daher ist derÖGB-Präsident nicht nur besonders qualifiziert, sondern auchbesonders legitimiert"", so Cap in einer Pressekonferenz bei derSPÖ-Klubtagung in Loipersdorf. ****Cap geht davon aus, dass Hundstorfer erst in der nächstenLegislaturperiode in den Nationalrat einziehen wird, da es derzeitdrei ""Philosophien"" gibt, wann gewählt werden soll: entweder imSeptember, oder im Oktober, oder im November. Sicher sei jedenfalls,dass es nicht mehr viele Sitzungen im Parlament geben werde, dahersei der Vorschlag von Gusenbauer, der auch vom gesamten SPÖ-Klubunterstützt wird, in Bezug auf die kommende Gesetzgebungsperiode zusehen, schloss Cap. (Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖCapKlubtagungParlamentHundstorferChannelPolitik"
Bures: Forderungskatalog der SPÖ zur Frauengesundheit,Frauengesundheitszentrum und Frauengesundheitsbeauftragte in jedem Bundesland,2006-04-25T09:16:43+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0035/bures-forderungskatalog-der-spoe-zur-frauengesundheit,"Frauengesundheitszentrum und Frauengesundheitsbeauftragte in jedem BundeslandWien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures wertet es alsgrundsätzlich sehr positiv, dass beim aktuellenEU-Gesundheitsministerrat das Thema Frauengesundheit in denMittelpunkt gerückt wird. Sie erwartet sich allerdings vonGesundheitsministerin Rauch-Kallat ""mehr als die Erkenntnis, dassFrauen anders sind und andere gesundheitliche Probleme haben"". Bisherseien von der Regierung keine Schritte gesetzt worden, um ""gendermedicine"" und Frauengesundheitsprogramme, die das Ziel haben, diemedizinischen und sozialen Unterschiede zwischen Männern und Frauenzu berücksichtigen, umzusetzen. Gegenüber dem SPÖ-Pressedienstpräsentierte Bures am Dienstag einen Forderungskatalog der SPÖ, deru.a. ein Ende der unsozialen Selbstbehalte, einFrauengesundheitszentrum und eine Frauengesundheitsbeauftragte injedem Bundesland und die Aufnahme von ""gender medicine"" und dergenderspezifischen Lehre im Universitätsgesetz enthält. ****""Der Prototyp der Medizin ist nach wie vor der Mann. Nicht nur diepersonelle Besetzung der Spitzenmedizin ist männlich dominiert, auchmedizinische Forschung, Diagnosestellung und Therapie orientierensich am Mann - mit der Folge, dass Frauen leider immer wieder eineschlechtere Behandlung als Männer bekommen"", so Bures.Dieses Wissen müsse in konkreten politischen Maßnahmen münden,""Lippenbekenntnisse sind zu wenig"", so dieSPÖ-Bundesgeschäftsführerin. Sie fordert deshalb weiters mehrFrauenförderung für die medizinische Forschung und die verpflichtendeAufnahme von ebenso vielen Frauen wie Männern inArzneimitteluntersuchungen. Während letzteres etwa in Deutschlandseit zwei Jahren geregelt ist, wurde es in Österreich trotzmehrmaliger Änderungen beim Arzneimittelgesetz noch nicht verankert.Weitere Forderungen: Die Erhebung und Analyse von Gesundheitsdatenmuss ""gegendert"" werden. Und: Mehr Frauen müssen in medizinischenFührungspositionen unterkommen. Hier liegt Österreich in der EU weitabgeschlagen, etwa hinter Portugal und der Türkei.Bures verweist schließlich auf die jüngste Aussage der Univ.-Prof.Karin Gutierrez-Lobos im ""Kurier"", wonach Selbstbehalte eineZwei-Klassen-Medizin bewirken, die vor allem Frauen negativbetreffen. ""Die Gesundheitspolitik der Regierung beschränkt sich aufneue Selbstbehalte; mittlerweile zählt Österreich im EU-Vergleichbeim Ausmaß der Selbstbehalte zur traurigen Europa-Spitze"", so Bures.Sie fordert ein Ende der unsozialen Selbstbehalte und einenKurswechsel in Richtung solidarische Finanzierung desGesundheitssystems. (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖBuresGesundheitFrauenChannelPolitik"
"H e u t e   Dienstag, 25. April: Prammer/Cap - Pressekonferenz in Loipersdorf um 10 Uhr!","Wien (SK) - Die SPÖ-Bundesfrauenvorsitzende und Zweite Nationalratspräsidentin Barbara Prammer und der geschäftsführende SPÖ-Klubobmann Josef Cap nehmen heute Dienstag, 25. April 2006, im Rahmen der SPÖ-Klubtagung...",2006-04-25T09:06:03+02:00,https://www.ots.at/presseaussendung/OTS_20060425_OTS0030/h-e-u-t-e-dienstag-25-april-prammercap-pressekonferenz-in-loipersdorf-um-10-uhr,"Wien (SK) - Die SPÖ-Bundesfrauenvorsitzende und ZweiteNationalratspräsidentin Barbara Prammer und der geschäftsführendeSPÖ-Klubobmann Josef Cap nehmen heute Dienstag, 25. April 2006, imRahmen der SPÖ-Klubtagung in einer gemeinsamen Pressekonferenz zuaktuellen politischen Fragen Stellung. ****Zeit: H e u t e Dienstag, 25. April 2006, 10 UhrOrt: Loipersdorf Spa & Conference Hotel, 8282 Loipersdorf 219Die VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖTerminPrammerCapChannelPolitik"
"Gradwohl zu B317: ÖVP weiß nicht, wovon sie spricht",SPÖ steht für klare und eindeutige Verkehrslösungen,2006-04-24T17:37:59+02:00,https://www.ots.at/presseaussendung/OTS_20060424_OTS0245/gradwohl-zu-b317-oevp-weiss-nicht-wovon-sie-spricht,"SPÖ steht für klare und eindeutige VerkehrslösungenWien (SK) - ""Die zynische und kalte Politik der steirischen ÖVPbeweist sich neuerlich in der Frage des Ausbaues der B 317: Währenddie SPÖ für die Interessen der Bevölkerung, der Wirtschaft und Umwelteintritt, bezeichnet die ÖVP die Ängste und Sorgen der engagiertenBürgerInnen und Anrainer als eine von der SPÖ gesteuerte Initiative.Natürlich hat die SPÖ im Nationalrat und Bundesrat der Novelle desBundesstraßengesetzes, mit welchem die Planung und der Bau der S 36und S 37 geregelt wird, die Zustimmung gegeben, was jedoch nichtbedeutet, dass in der Umsetzung kluge Vorschläge der Bevölkerungnicht gehört und überprüft werden müssen"", unterstrich der steirischeSPÖ-Abgeordnete Heinz Gradwohl am Montag gegenüber dem Pressedienstder SPÖ. ****Völlig inakzeptabel sind für Gradwohl die Ferndiagnosen desselbsternannten Verkehrsspezialisten Missethon,""ÖVP-Verkehrssprecher, der ohne nähere Prüfung die Wünsche derBevölkerung als nicht umsetzbar zurückweist"". Die SPÖ stehejedenfalls für eine Politik mit der Bevölkerung und nicht gegen sie.Die Plausibilitätsprüfung des Seetaler-Tunnels sei daher ein Gebotder Stunde, und nicht ein Zick-Zack-Kurs der SPÖ.Die SPÖ gefährde daher nicht den Ausbau der B 317, sondern die ÖVPdie mit ihrer sturen Haltung nur Bürgerproteste und Demonstrationenprovoziere. Landeshauptmann Voves in dieser Frage anzugreifen zeugenur davon, dass die ÖVP ihre alte Allherrlichkeit noch immer nichtüberwunden habe, so Gradwohl abschließend. (Schluss) up/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGradwohlVerkehrBundesstraßengesetzÖVPSteiermarkChannelPolitik"
SPÖ-Klubtagung: Kompetenzteam präsentiert Gesundheitsprogramm (1),"Kritik an Regierung: Kosten steigen, Leistungen sinken - SPÖ-Programm: Solidarische Finanzierung, gleicher Zugang für alle, mehr Mittel für die Prävention",2006-04-24T16:36:12+02:00,https://www.ots.at/presseaussendung/OTS_20060424_OTS0237/spoe-klubtagung-kompetenzteam-praesentiert-gesundheitsprogramm-1,"Kritik an Regierung: Kosten steigen, Leistungen sinken - SPÖ-Programm: Solidarische Finanzierung, gleicher Zugang für alle, mehr Mittel für die PräventionLoipersdorf (SK) - SPÖ-Gesundheitssprecher Manfred Lackner hat amMontag bei der SPÖ-Klubtagung die Nachmittagsdiskussion überGesundheitspolitik mit scharfer Kritik an der Regierung eröffnet. DieGesundheitspolitik der Regierung brachte er auf die Formel ""dieKosten steigen, die Leistungen sinken"". Der Arzt und WissenschafterSiegfried Meryn gab dann einen Überblick über die Lage imGesundheitswesen aus Sicht der Patienten, Universitäten undWissenschafter. Anschließend skizzierten die Mitglieder desSPÖ-Kompetenzteams Gesundheit die Ergebnisse für ihre Teilbereiche.****Oberösterreichs Gesundheitslandesrätin Silivia Stöger gab einenÜberblick für den Bereich Prävention, GdE-Chef Wilhelm Haberzettlüber Ziele, Prozesse und Entscheidungsstrukturen, der Obmann der WGKKFranz Bittner über die Finanzierung, der Linzer Stadtrat Hans Mayrüber Qualität und Effizienz und NiederösterreichsGesundheitslandesrat Emil Schabl über die integrierte Versorgung.Der SPÖ-Gesundheitssprecher untermauerte seine Kritik an derRegierung mit einer Reihe von Zahlen. So haben sich die zusätzlichenBelastungen für die Patienten seit dem Jahr 2000 auf 1,727 MilliardenEuro summiert. Zugleich wurden den Krankenkassen 1,8 Milliarden Euroentzogen. Entsprechend hoch sind die Verluste der Krankenkassen.Völlig unverständlich ist für Lackner in dem Zusammenhang, wie man,nachdem zahlreiche österreichische Mediziner von Weltruf vorVersorgungsengpässen warnen und die Zwei-Klassen-Medizin für vieleschon Realität ist, so wie Gesundheitsministerin Rauch-Kallat davonreden kann, dass die ""Knappheit der Mittel auch von Nutzen seinkönnte"".Meryn: Lage der MedizinerInnen und der Unis ist kritischSiegfried Meryn hat in seiner Analyse den heutigen Stand mit demvor 18 Monaten (als er schon einmal bei einer SPÖ-Klubtagungteilgenommen hat) verglichen. Er zitierte dabei eine Umfrage vomSommer 2005, aus der hervorgeht, dass zwei Drittel der Österreicherglauben, nur mehr Reiche können sich die beste medizinischeVersorgung leisten. Dazu Meryn: ""Wenn das das Ergebnis derGesundheitspolitik der Regierung ist, dann muss man sagen: Sie habenversagt."" Das einzige Ergebnis, das er akzeptieren könnte, wäre: 100Prozent sagen, was sinnvoll und machbar ist, wird angeboten.Für die Bestandsaufnahme, wie es den MedizinerInnen und denUniversitäten geht, brauchte Meryn nur ein Wort: ""Schlecht"". An denUnis herrscht nach dem EuGH-Urteil zu den Zugangsbeschränkungen, aufdas die Regierung nicht vorbereitet war, das Chaos. Die finanzielleAusstattung sei zu gering. Zum ständigen Hinweis, bei der Industrieum Drittmittel vorstellig zu werden, bemerkte Meryn, dass damit auchein gravierender Einfluss auf die Forschungsagenda genommen werde.Denn das Interesse der Industrie liege nun mal in der unmittelbarenVerwertbarkeit. ""Das Wasser steht uns bis zum Hals"", so MerynsZusammenfassung.Im Weiteren betonte der Arzt einige zentrale Grundsätze für einesoziale und sozialdemokratische Gesundheitspolitik: GleicheVersorgungsqualität und -umfang für alle; Sachleistungen stattKostenerstattung; medizinische Spitzenforschung, bei der dieErgebnisse allen zugute kommen; solidarische Finanzierung und eineRisikoausgleich zwischen Reich und Arm und Jung und Alt; Einsparungensind möglich durch die Vermeidung von Doppelgleisigkeiten und denAbbau von Fehlversorgungen.Haberzettl: Zukunftsfähigkeit des GesundheitswesenssicherstellenDer Chef der Eisenbahnergewerkschaft Wilhelm Haberzettl leitet dieArbeitsgruppe ""Ziele, Prozesse und Entscheidungsstrukturen"". SeineDiagnose über den aktuellen Stand der Umsetzung des von der Regierungbeschlossenen Österreichischen Strukturplans Gesundheit fällt sehrkritisch aus: keine nachhaltige Entwicklung, nicht zuende gedacht.Dem stellte er den Ansatz der SPÖ gegenüber: ""Wir wollen die Zukunftgestalten."" Dabei betonte Haberzettl, dass die Zieldiskussiongleichberechtigt mit der Ausgabenanalyse stattfinden müsse.Letztlich gehe es darum, die Zukunftsfähigkeit desGesundheitssystems sicherzustellen, erklärte Haberzettl. Dazu müsstendie Gesundheitsnetze kontinuierlich verbessert werden, es braucheeine konzentrierte Förderung von Innovation, Qualifikation, Forschungund Entwicklung. Besonderes Augenmerk legte Haberzettl dabei auf dieTelematik: ""Die Telematik wird die Zukunft gestalten."" Zugleichforderte Haberzettl breiten Konsens in der Gesundheitspolitik ein.Das Gesamtinteresse müsse über die Partikularinteressen gestelltwerden. Und er plädierte für Transparenz; denn ohne Vertrauen derinstitutionellen Akteure zueinander sei eine Gesundheitsreform schwermöglich.Stöger: Mehr Mittel für die PräventionOberösterreichs Gesundheitslandesrätin Silvia Stöger widmet sichim Kompetenzteam dem Bereich Prävention und Gesundheitsförderung.Generell geht es dabei um die Stärkung der Gesundheitskompetenz derMenschen; das sei ein umfassender gesellschaftspolitischer Auftrag,der alle Lebensbereiche einschließen müsse, betonte dieSPÖ-Politikerin. Insbesondere braucht es dafür aber finanzielleRessourcen; das bedeute, dass die AUVA noch mehr in die Präventioninvestiert und das die Krankenversicherungen, die derzeit rund einProzent ihres Budgets dafür aufwenden, deutlich mehr Mittel für dieVermeidung von Krankheiten einsetzen. Außerdem schlug Stöger dieEinrichtung von Kompetenzzentren für Prävention vor.Zur Methode erläuterte Stöger, dass Investitionen in diePrävention anhand von Sterblichkeits- bzw. Erkrankungsratenüberprüfbar sein werden müssen. Man müsse ""dort eingreifen"", wo eshohe Erkrankungsraten gebe. Das beinhalte im Kern auch den Abbau vonsozialen Ungleichheiten, zumal der Zusammenhang von Armut undKrankheit empirisch evident sei. Und die Betriebe sollen verstärkt indie Prävention eingebunden werden, so sollen 50 Prozent der Betriebean entsprechenden Programmen teilnehmen. Auch in den Gemeinden willdie SPÖ mit der Prävention ansetzen; hier sei der Zugang zu denMenschen unmittelbar möglich, Förderungen bei Ernährung und Bewegungseien hier wirkungsvoll umzusetzen. Stöger verwies dabei auf denGrundsatz der Weltgesundheitsorganisation WHO: ""Gesundheit dortschaffen, wo die Menschen spielen, lieben, leben, lernen undarbeiten.""Ein weiterer Schwerpunkt ist die Geschlechtergerechtigkeit. InOberösterreich ist es laut Stöger gelungen, die Sterblichkeit beiHerz-Kreislauf-Erkrankungen bei unter 65-Jährigen um 20 Prozent zusenken; der Rückgang geht freilich ganz auf das Konto der Männer,während bei Frauen keine Verbesserung erreicht wurde. Damitunterstrich Stöger, wie wichtig der Gender-Medizin-Zugang in derGesundheitsversorgung sei. (Forts.) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKlubtagungLacknerMerynStögerHaberzettlChannelPolitik"
