Titel,Teaser,Datum,Link,Inhalt
FPÖ: Kickl: ORF-ZiB24 versteckt Sommergespräch mit HC Strache,Von ausgewogener Berichterstattung ist schon bei Wahlkampfstart nichts zu bemerken,2017-08-23T11:39:45+02:00,https://www.ots.at/presseaussendung/OTS_20170823_OTS0077/fpoe-kickl-orf-zib24-versteckt-sommergespraech-mit-hc-strache,"Von ausgewogener Berichterstattung ist schon bei Wahlkampfstart nichts zu bemerkenWien (OTS) -„Einmal mehr lässt der ORF eine faire Behandlung der FPÖ im Vergleich zu den politischen Mitbewerbern vermissen“, bemerkt FPÖ-Generalsekretär NAbg. Herbert Kickl angesichts der Nachberichterstattung zum Sommergespräch mit HC Strache im ORF-Fernsehen. Während nämlich die beiden ersten Sommergespräche mit Matthias Strolz (Neos) und Ingrid Felipe (Grüne) in selbständigen Beiträge in der spätabendlichen ZiB24 zusammengefasst wurden, begnügte man sich am Montagabend damit, einen kurzen O-Ton von HC Strache in einen Beitrag über das Islamgesetz zu schneiden, in dem außerdem auch ÖVP-Obmann Kurz und SPÖ-Staatssekretärin Duzdar zu Wort kamen.„Einmal mehr gilt es, die Verantwortlichen zu benennen, nämlich Generaldirektor Alexander Wrabetz, der die Informationsagenden während des Wahlkampfes an sich gezogen hat, sowie TV-Chefredakteur Fritz Dittlbacher“, so Kickl, der den ORF erneut auffordert, zu einer fairen, neutralen und objektiven Berichterstattung zurückzukehren.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖKicklORFStracheSommergesprächChannelPolitik"
"FPÖ-Kickl: Einfach unglaubwürdig, einfach ÖVP-Kurz – Erdogan-Kritik ist pure Show und Ablenkungsmanöver vom eigenen Totalversagen","Wien (OTS) - „Einfach unglaubwürdig, einfach ÖVP-Kurz: Die Kritik am Regime in der Türkei ist nichts als pure Show – um das zu erkennen, genügt ein Blick auf das Abstimmungsverhalten von Karas, Köstinger und...",2017-08-23T10:23:13+02:00,https://www.ots.at/presseaussendung/OTS_20170823_OTS0049/fpoe-kickl-einfach-unglaubwuerdig-einfach-oevp-kurz-erdogan-kritik-ist-pure-show-und-ablenkungsmanoever-vom-eigenen-totalversagen,"Wien (OTS) - „Einfach unglaubwürdig, einfach ÖVP-Kurz: Die Kritik amRegime in der Türkei ist nichts als pure Show – um das zu erkennen,genügt ein Blick auf das Abstimmungsverhalten von Karas, Köstingerund Co. im EU-Parlament und die Aussagen von EU-Kommissar Hahn – undsie ist ein durchschaubares Ablenkungsmanöver vom Totalversagen desMinisters in seinem eigenen Aufgabenbereich, insbesondere derIntegration und dem Islamgesetz. Offenbar sollen die Österreicherwieder einmal für dumm verkauft werden“, sagte heuteFPÖ-Generalsekretär NAbg. Herbert Kickl.„Eine Bestandsaufnahme über den Erfolg der Integration, einerKernaufgabe des in Summe längstdienenden ÖVP-Regierungsmitglieds,ergibt eine einzige Katastrophenbilanz. Mit jeder Studie und jederUmfrage, die erscheint, wird das noch deutlicher: DieIntegrationspolitik ist ein Scherbenhaufen. TürkischeScheinstaatsbürgerschaften werden wie ein Kavaliersdelikt behandelt,Parallelgesellschaften blühen auf, islamistische Vereine, Schulen undKindergärten können weiterhin nahezu unbehelligt ihrradikal-islamisches Gedankengut verbreiten. Das Islamgesetz istverpfuscht, es war von Anfang an eine einzige Themaverfehlung, wurdeaber trotz der Warnungen zahlreicher Experten und der Freiheitlichendurchgedrückt. Aber was will man von jemandem erwarten, für den derIslam zu Österreich gehört?“, so Kickl weiter.„Wir werden auf jeden Fall das freie Spiel der Kräfte und diePlenarsitzungen vor der Wahl noch nützen und mit der ÖVP nicht nurbeim Islamgesetz, sondern auch in der Türkeifrage die Nagelprobemachen. Wir werden neuerlich einen Antrag auf einen Abbruch derBeitrittsverhandlungen stellen, um einer künftigen Regierung miteinem starken Votum den Rücken für ein Veto gegen den EU-Beitritt derTürkei zu stärken“, kündigte der FPÖ-Generalsekretär an.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖKicklÖVPIntegrationIslamEUTürkeiNationalratPolitikRegierungspolitikInnenpolitik-ParlamentChannelPolitik"
Neubauer: SPÖ und ÖVP entdecken kurz vor der NR-Wahl ihr Herz für die Pensionisten – FPÖ wird zu Pensionen eigenen Antrag einbringen,"Wien (OTS) - „Nachdem wir in der Vergangenheit sogar Anpassungen unter der Inflation erleben mussten, entdecken SPÖ und ÖVP nun wenig überraschend – dafür umso durchschaubarer - kurz vor dem anstehenden Wahltermin...",2017-08-22T12:58:42+02:00,https://www.ots.at/presseaussendung/OTS_20170822_OTS0106/neubauer-spoe-und-oevp-entdecken-kurz-vor-der-nr-wahl-ihr-herz-fuer-die-pensionisten-fpoe-wird-zu-pensionen-eigenen-antrag-einbringen,"Wien (OTS) -„Nachdem wir in der Vergangenheit sogar Anpassungen unter der Inflation erleben mussten, entdecken SPÖ und ÖVP nun wenig überraschend – dafür umso durchschaubarer - kurz vor dem anstehenden Wahltermin ihr Herz für die Pensionisten. Dies ist umso bemerkenswerter, da genau jene rot-schwarze Bundesregierung noch im Juni im Parlament ein von mir gefordertes Maßnahmenpaket - darunter unter anderem die Anpassung nach dem Pensionistenpreisindex und die Einbeziehung der Ausgleichszulagenbezieher in die Negativsteuerregelung - für die Pensionisten abgelehnt hat“, stellte der freiheitliche Seniorensprecher NAbg. Werner Neubauer zum heutigen Ministerratsbeschluss fest.„Natürlich wird man jedem Antrag, der eine Verbesserung für die Menschen bringt, zustimmen. Trotzdem werden wir darüber hinaus einen eigenen Antrag einbringen. Wir Freiheitliche fordern seit Jahren eine Mindestpension von 1.200 Euro für 40 Beitragsjahre in Verbindung mit einer echten kaufkraftsichernden jährlichen Anpassung. Ein Richtwert wäre der Warenkorb des täglichen Einkaufs, der im Juli 3,9 Prozent und von August 2016 bis Juli 2017 (Zeitraum für die Berechnung des Faktors für die Pensionsanpassung) immerhin 2,5 Prozent betrug. Der Pensionistenpreisindex, der inzwischen nicht einmal mehr jährlich ausgewiesen wird, spiegelt die wahren Preissteigerungen, von denen die Senioren betroffen sind, nicht wider“, erklärte Neubauer.„Es muss auch der Tatsache Rechnung getragen werden, dass in den vergangenen Jahren für die Pensionen immer weniger aufgewendet als budgetiert wurde. 2016 waren es 862 Millionen weniger als budgetiert. Mit einer echten Pensionsharmonisierung wären weitere Millionen einzusparen. Vor allem die Abschaffung der Luxuspensionen wäre ein Gebot der Stunde, an den Luxuspensionen aber halten die Regierungsparteien massiv fest und geben mit Placebos, wie dem Sonderpensionsbegrenzungsgesetz, nur vor sie abgeschafft zu haben. Die Budgetüberschüsse müssen für eine dementsprechende Erhöhung der Mindestpension samt kaufkraftsichernder Anpassung verwendet werden. Dies hätte noch den Nebeneffekt, dass wir uns diese jährliche unwürdige Debatte, 'wie viel uns die ältere Generation wert ist', die den Wohlstand unserer Heimat erwirtschaftet hat, ersparen“, so Neubauer.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖNeubauerPensionenWahlenRegierungArbeit, SozialesRuhestandPolitikChannelPolitik"
Aviso: Morgen Präsentation des FPÖ-Wirtschaftsprogramms mit HC Strache und Norbert Hofer,Wien (OTS) - Hiermit laden wir die Kolleginnen und Kollegen der Medien zu folgendem Termin ein:,2017-08-22T11:53:40+02:00,https://www.ots.at/presseaussendung/OTS_20170822_OTS0081/aviso-morgen-praesentation-des-fpoe-wirtschaftsprogramms-mit-hc-strache-und-norbert-hofer,"Wien (OTS) -Hiermit laden wir die Kolleginnen und Kollegen der Medien zu folgendem Termin ein:Mittwoch, 23. August 2017, 10.30 UhrPressekonferenz mit FPÖ-Bundesparteiobmann HC Strache und dem Dritten Nationalratspräsidenten Ing. Norbert HoferOrt: Thirty Five, Vienna Twin Tower, 35. Stock, Wienerbergstraße 11, 1100 WienThema: Präsentation des FPÖ-WirtschaftsprogrammsOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteTerminFPÖWirtschaftsprogrammStracheHoferChannelPolitikWirtschaft"
FPÖ-Mölzer/Neubauer: SPÖ hält Österreicher am Schmäh,Laut Medienbericht ist Imam-Schule in Linz trotz gegenteiliger Beteuerung bereits realisiert – Freiheitliche fordern sofortige Schließung!,2017-08-22T10:37:26+02:00,https://www.ots.at/presseaussendung/OTS_20170822_OTS0047/fpoe-moelzerneubauer-spoe-haelt-oesterreicher-am-schmaeh,"Laut Medienbericht ist Imam-Schule in Linz trotz gegenteiliger Beteuerung bereits realisiert – Freiheitliche fordern sofortige Schließung!Wien (OTS) -„Selbst wenn SPÖ-Kanzler Kern immer wieder betont, dass man in Österreich keine Grundlage für die Errichtung sogenannter Imam-Schulen schaffen würde, so täuscht das nicht über die Tatsache hinweg, dass solche bereits existieren“, sagte heute der freiheitliche Bildungssprecher NAbg. Wendelin Mölzer. Eine in Linz eingerichtete Imam-Hatib-Schule soll Medienberichten zufolge seitens der türkischen Regierung unterstützt und mittels Auslandsfinanzierung realisiert worden sein.„Einerseits wird eine Imam-Schule ohne nötige Bewilligung realisiert, andererseits aus dem Ausland finanziert und als Krönung wird deren Existenz vom Chef der 'Austria Linz Islamischen Föderation' auch noch bestritten“, ärgerte sich der Linzer FPÖ-Abgeordnete Werner Neubauer, der die umgehende Schließung der Imam-Schule fordert.Fraglich ist für die Freiheitlichen die konkrete Haltung der SPÖ hinsichtlich der Errichtung von Imam-Schulen. „Im Fall einer islamischen Privatschule in Wien hat das Bildungsministerium Anzeige erstatten lassen, im Fall der Imam-Schule in Linz bleibt eine Stellungnahme hingegen aus. Es scheint als würde die SPÖ die Österreicher hier am Schmäh halten“, so die beiden Abgeordneten weiter. „Seitens der Freiheitlichen wird man alle politischen Mittel nutzen, um die Errichtung von Imam-Schulen in Österreich zu verhindern“, bekräftigte Mölzer.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖMölzerNeubauerSchuleIslamBildungChannelPolitik"
FPÖ: Kickl: Norbert Hofer nimmt persönliche Entschuldigung Pöchhackers zu Krüppellied-Widmung an,Wien (OTS) - „Norbert Hofer hat in einem Schreiben an Herrn Pöchhacker dessen Entschuldigung für den Krüppellied-Tweet angenommen und sich in persönlichen Worten an ihn gewandt. Ich möchte zu der ganzen Sache...,2017-08-21T13:22:50+02:00,https://www.ots.at/presseaussendung/OTS_20170821_OTS0088/fpoe-kickl-norbert-hofer-nimmt-persoenliche-entschuldigung-poechhackers-zu-krueppellied-widmung-an,"Wien (OTS) -„Norbert Hofer hat in einem Schreiben an Herrn Pöchhacker dessen Entschuldigung für den Krüppellied-Tweet angenommen und sich in persönlichen Worten an ihn gewandt. Ich möchte zu der ganzen Sache abschließend nur noch anmerken, dass es der sicherlich ernst gemeinten persönlichen Intention des Silberstein-Nachfolgers mehr gerecht geworden wäre, hätte die SPÖ-Wahlkampfzentrale die Vorgangsweise gewählt, zuerst Norbert Hofer direkt zu kontaktieren und dessen Reaktion abzuwarten und erst als zweiten Schritt Pöchhackers Schreiben via Medien öffentlich zu machen. Das ist jedenfalls die Vorgangsweise, die wir jetzt mit der Veröffentlichung von Norbert Hofers Antwortschreiben gewählt haben"", sagte FPÖ-Generalsekretär Herbert Kickl.Hier der Wortlaut von Hofers Schreiben:Sehr geehrter Herr Pöchhacker!Ich darf mich für Ihr Schreiben, in dem Sie Ihr Bedauern über die Ereignisse rund um die Widmung des Krüppelliedes im Präsidentschaftswahlkampf zum Ausdruck gebracht haben, bedanken.Zweifellos hat mich dieser Vorfall sehr getroffen. Weniger, weil damit ein politischer Gegner diffamiert wurde, sondern weil dezidiert die Behinderung ins Zentrum einer politischen Auseinandersetzung gerückt wurde und damit gleichzeitig in Kauf genommen wurde, auch andere Menschen mit Behinderung zu kränken.Daher ergeht die besondere Bitte an Sie, die Anliegen behinderter und pflegebedürftiger Menschen in Österreich nicht zu vergessen und im Auge zu behalten.Ich darf Ihnen versichern, dass ich die übermittelte Entschuldigung gerne und ohne Vorbehalt annehme.Mit besten Grüßen,Norbert HoferOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖHoferKicklSPÖChannelPolitik"
FPÖ-Belakowitsch zu Rendi-Wagner: Plötzliche Liebe der SPÖ zum Hausarzt ist 180-Grad-Wende und währt wohl maximal bis zur Wahl,"Anpassung der Honorare, Sicherstellung der Finanzierung der Lehrpraxis, ""Landarztbonus"" etc.: Rendi-Wagner soll noch vor Wahl einen Gesetzesentwurf vorlegen",2017-08-21T13:00:25+02:00,https://www.ots.at/presseaussendung/OTS_20170821_OTS0081/fpoe-belakowitsch-zu-rendi-wagner-ploetzliche-liebe-der-spoe-zum-hausarzt-ist-180-grad-wende-und-waehrt-wohl-maximal-bis-zur-wahl,"Anpassung der Honorare, Sicherstellung der Finanzierung der Lehrpraxis, ""Landarztbonus"" etc.: Rendi-Wagner soll noch vor Wahl einen Gesetzesentwurf vorlegenUtl.: Anpassung der Honorare, Sicherstellung der Finanzierung derLehrpraxis, ""Landarztbonus"" etc.: Rendi-Wagner soll noch vorWahl einen Gesetzesentwurf vorlegen =Wien (OTS) - „Die Vermutung liegt nahe, dass die plötzliche Liebe derSPÖ zum Hausarzt maximal bis zur Wahl währt und nicht echt ist. Abervielleicht war ja auch nur Regierungspartner ÖVP die treibende Kraftbei der Zerstörung der wohnortnahen Gesundheitsversorgung und die SPÖwollte eh immer schon etwas Anderes. Dann könnte GesundheitsministernRendi-Wagner jetzt das freie Spiel der Kräfte nutzen und gleich einenGesetzentwurf vorlegen, der eine Anpassung der Honorare der Hausärztean jene der Fachärzte vorsieht, weiters die Finanzierung derLehrpraxis sicherstellt und drittens einen sogenannten‚Landarztbonus‘ vorsieht, der das 'Überleben' von Landärzten in dünnbesiedelten Regionen Österreichs sicherstellt. Einen ähnlichlautenden freiheitlichen Antrag haben Rot und Schwarz in der dieserGesetzgebungsperiode neunmal vertagt und im Juni schließlichabgelehnt“, sagte heute die Vorsitzende des Gesundheitsausschussesund FPÖ-Gesundheitssprecherin Dr. Dagmar Belakowitsch. „Gleichzeitigsollte die SPÖ-Ministerin mit ÖVP-Wissenschaftsminister Mahrer inVerhandlungen treten, um auf EU-Ebene – und Drittstaaten gegenüber –klar zu machen, dass es einen fairen Kostenausgleich für ausländischeStudenten in Österreich geben müsse. „Österreich liefert anderenLändern ausgebildete Mediziner quasi frei Haus und zusätzlich bleibenimmer weniger österreichische Mediziner, die sich zuvor um ihrenStudienplatz ‚raufen‘ mussten, hier, um Hausarzt zu werden. Das kannes nicht sein“, so Belakowitsch weiter.Der plötzliche Einsatz der SPÖ für den Hausarzt sei jedenfalls eine180-Grad-Wende. Die SPÖ habe nämlich seit 2013 in trauter Eintrachtmit der ÖVP alle FPÖ-Forderungen zur Stärkung der Hausärzteabgelehnt. SPÖ und ÖVP schauten seit Jahren zu, wie immer wenigerMedizinabsolventen in Österreich den Beruf des Hausarztes ergreifen.Und gerade eben habe die SPÖ-Gesundheitsministerin gemeinsam mit derÖVP zugunsten eines ‚DDR-Systems‘ den ‚Hausarzt‘ und damit diewohnortnahe Versorgung der Patienten durch den Kassen-Arzt ihresVertrauens zu Grabe getragen. „Bessere und mehr Kassenverträge –abgelehnt von SPÖ und ÖVP; die Möglichkeit, dass Ärzte auch Ärzteanstellen dürfen – abgelehnt von SPÖ und ÖVP. Bürokratieabbau –abgelehnt von SPÖ und ÖVP; gute Rahmenbedingungen für eine adäquateAusbildung– abgelehnt von SPÖ und ÖVP; ausreichende Ausbildungsplätze– abgelehnt von SPÖ und ÖVP; eine sichergestellte Entlohnung für dieLehrpraxis Allgemeinmedizin – abgelehnt von SPÖ und ÖVP: Diese Listeließe sich noch fortsetzen“, erinnerte Belakowitsch.Dass in den nächsten Jahren zahlreiche Ärzte in Pension gingen, seiim Übrigen ebensowenig erst seit heute bekannt wie die Problematikder unzureichenden Bezahlung. Ein Hausarzt verdiene 35 bis 45 Prozentweniger als ein Facharzt. „Warum also sollte ein Jungmediziner, diesich aus eigener Kraft seine Existenz aufbauen muss, den Weg alsKassen-Hausarzt wählen“, so Belakowitsch. Vor diesem Hintergrundkönne die Aussage der Gesundheitsministerin zu sogenanntenQuereinsteiger-Programmen nur als Provokation verstanden werden.„Wer, Frau Minister, soll denn quer einsteigen? Ein Facharzt mitabgeschlossenem Turnus? Oder schweben ihnen gar AMS-Kurse im Rahmender Aktion 20.000 vor?“, so Belakowitsch.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖBelakowitschGesundheitBundesregierungSPÖÖVPÄrztePolitik-ChannelPolitikChronik"
FPÖ-Deimek zu Dieselgipfel: Erwarte Vernunft statt Populismus,"Ja zur Aufklärung fragwürdiger Vorgänge, aber Nein zu Pauschalurteilen",2017-08-21T11:04:52+02:00,https://www.ots.at/presseaussendung/OTS_20170821_OTS0047/fpoe-deimek-zu-dieselgipfel-erwarte-vernunft-statt-populismus,"Ja zur Aufklärung fragwürdiger Vorgänge, aber Nein zu PauschalurteilenUtl.: Ja zur Aufklärung fragwürdiger Vorgänge, aber Nein zuPauschalurteilen =Wien (OTS) - „SPÖ-Verkehrsminister Jörg Leichtfried manövrierte sichim Vorfeld des morgigen Dieselgipfels durch überzogene Ankündigungenselbst in die Bredouille. Das pauschale ‚Dirty Campaining‘ gegen dieDieseltechnologie muss beendet werden. Hier stehen unzähligeArbeitsplätze in Österreich auf dem Spiel“, mahnteFPÖ-Verkehrssprecher NAbg. Dipl.-Ing. Gerhard Deimek ein Mindestmaßan Vernunft ein.Es sei zu erwarten, dass Jörg Leichtfried den morgigen Dieselgipfelals parteipolitische Bühne im Wahlkampf nutzen werde. Darauf würdenseine medialen Aussagen zur Causa hindeuten. „230.000 Arbeitsplätzein Österreich – die auf den Diesel zurückzuführen sind – dürfen nichtzur Spielmasse des Wahlkampfes werden“, forderte Deimek Seriositätein. „Es sollte Leichtfried nicht an einem medial ausgetragenenSchaukampf, sondern an der besten Lösung für Österreich gelegensein“, setzte Deimek nach.„Wenn das Ergebnis des Gipfels über jenem Deutschlands liegen soll,dann frage ich mich, ob der Herr Minister weiß, wer seineGesprächspartner sind? Es handelt sich um Importeure undVertriebsgesellschaften“, zeigte sich Deimek über dieErwartungshaltung Leichtfrieds verwundert. „Klar ist, dassfragwürdige Vorgänge geklärt werden müssen. Aber kafkaeskeMachtdemonstrationen eines Ministers mit medialen Defiziten wärenÖsterreichs Arbeitsplätzen unzumutbar“, betonte Deimek.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖDeimekVerkehrTreibstoffBundesregierungPolitik-ChannelPolitikWirtschaft"
FPÖ-Kickl: Milliardärs-Kumpane und Silberstein-Spezi Gusenbauer weiter Aushängeschild für Renner-Institut,SPÖ des 21. Jahrhunderts ist Spekulanten- und Oligarchenpartei,2017-08-21T10:56:24+02:00,https://www.ots.at/presseaussendung/OTS_20170821_OTS0043/fpoe-kickl-milliardaers-kumpane-und-silberstein-spezi-gusenbauer-weiter-aushaengeschild-fuer-renner-institut,"SPÖ des 21. Jahrhunderts ist Spekulanten- und OligarchenparteiUtl.: SPÖ des 21. Jahrhunderts ist Spekulanten- und Oligarchenpartei =Wien (OTS) - „Die Tatsache, dass Milliardärskumpane undSilberstein-Spezi Alfred Gusenbauer bis zum heutigen Tag Präsidentdes SPÖ-Renner-Institutes ist, erlaubt tiefe Einblicke in diesozialistische Seelenwelt des Jahres 2017. Während sauteureBeraterstäbe samt einer Inszenierungsmaschinerie der Bevölkerungvorgaukeln wollen, dass sich die SPÖ für Arbeiter und Pensionisteneinsetzt, ziehen im Hintergrund die Repräsentanten des ehemaligenKlassenfeindes die Fäden. Mit Kern und seinen Freundes- undBeraterzirkeln tritt der moralische Niedergang der einstigenArbeiterpartei offen zu Tage"" sagte heute FPÖ-Generalsekretär NAbg.Herbert Kickl in Richtung SPÖ.Man könne sich nur wundern, dass man bis heute keinen lautenAufschrei zum Beispiel des Gewerkschaftsflügels oder der sonst solauten sozialistischen Jugend in der SPÖ vernommen habe, wenn AlfredGusenbauer immer noch als Präsident des Renner-Instituts der höchsteRepräsentant der Denkwerkstatt und Ausbildungseinrichtung der SPÖsei. „Was wird hier gelehrt? ‚Börsenspekulationen für Anfänger undFortgeschrittene‘? ‚Wie werde ich Konsulent von Regierungsmitgliedernfragwürdiger Regime‘? Oder gibt es auch einen Kurs mit dem Titel ‚Vonder Arbeiterkammer ins internationale Big Business – Stationen einersozialistischen Karriere‘?“, fragte sich Kickl.„Der Ehrlichkeit halber muss ich sagen, dass diese Perversionhistorisch sozialistischer Werte durch Repräsentanten der SPÖ nichtganz neu ist. Wie wäre es sonst möglich, dass ausgerechnet einLuxuspensionist namens Karl Blecha als Kämpfer für dieMindestpensionisten angepriesen wird? Kern, der ja jetzt denLuxuspensionen auch den Kampf ansagen will, hat jedenfalls auch nachSilberstein innerparteilich alle Hände voll zu tun, wenn es nichtwieder nur bei Ankündigungen bleiben soll“, schloss Kickl.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖKicklSPÖChannelPolitikChronik"
FPÖ-Mölzer: Schließung von Kleinschulen verursacht enormen Schaden im ländlichen Raum,Freiheitliche wollen weitere Schließungen verhindern - Betroffene sehen auch negative Folgen der Schließungen auf das kulturelle und soziale Leben in den Gemeinden,2017-08-21T10:25:01+02:00,https://www.ots.at/presseaussendung/OTS_20170821_OTS0032/fpoe-moelzer-schliessung-von-kleinschulen-verursacht-enormen-schaden-im-laendlichen-raum,"Freiheitliche wollen weitere Schließungen verhindern - Betroffene sehen auch negative Folgen der Schließungen auf das kulturelle und soziale Leben in den GemeindenUtl.: Freiheitliche wollen weitere Schließungen verhindern -Betroffene sehen auch negative Folgen der Schließungen auf daskulturelle und soziale Leben in den Gemeinden =Wien (OTS) - „Jeden Sommer mehren sich die Bitten betroffener Elternund Schüler, die Politik möge sich für den Erhalt von Kleinschulen imländlichen Bereich einsetzen“, sagte der freiheitlicheBildungssprecher NAbg. Wendelin Mölzer. Mölzer, der sich im konkretenFall der geplanten Schließung der VS Falkenstein mittels einerparlamentarischen Anfrage an das Bildungsministerium wandte, kann dieSorgen der Betroffenen nachvollziehen: „Der Anfragebeantwortung desBildungsministeriums zufolge betrifft die Schließung der VSFalkenstein auch drei Schüler mit sonderpädagogischem Bedarf“, soMölzer, wobei die VS Falkenstein keinen Einzelfall darstelle. „Alleinin der Steiermark wurde im abgelaufenen Schuljahr die Schließung bzw.Zusammenlegung mehrerer Kleinschulen beschlossen. Die Folgen dieserSchulschließungen sind nicht nur für betroffenen Schüler und Elternzu spüren, sondern auch für das soziale und kulturelle Leben derbetroffenen Gemeinden“, so Mölzer weiter, der sich auch weiterhin fürden Erhalt von Klein- und Kleinstschulen einsetzen wird.„Bereits während der Verhandlungen zum Bildungspaket haben wirFreiheitliche betont, dass uns das differenzierte Schulsystem unddamit einhergehend der Erhalt von Kleinschulen im ländlichen Bereichein großes Anliegen ist. Die Bildungsreform wurde zwar wider unserenWünschen beschlossen, dennoch werden wir uns weiterin für dieAnliegen von betroffenen Schülern und Eltern im ländlichen Bereicheinsetzen“, bekräftigte Mölzer.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FPKprintRückfragen & KontaktFreiheitlicher Parlamentsklub01/ 40 110 - 7012presse-parlamentsklub@fpoe.athttp://www.fpoe-parlamentsklub.athttp://www.fpoe.atStichworteFPÖMölzerBildungSchuleKärntenChannelPolitikChronik"
