Titel,Teaser,Datum,Link,Inhalt
Gusenbauer kündigt größte bildungspolitische Reform der 2. Republik an,"""Moderne Bildungspolitik ist Zukunftspolitik für den Wohlstand unseres Landes""",2006-03-04T13:57:47+01:00,https://www.ots.at/presseaussendung/OTS_20060304_OTS0044/gusenbauer-kuendigt-groesste-bildungspolitische-reform-der-2-republik-an,"""Moderne Bildungspolitik ist Zukunftspolitik für den Wohlstand unseres Landes""Linz (SK) - ""Österreich verdient ein besseres Bildungssystem. Dasklingt vielleicht banal, aber dahinter verbirgt sich eine gigantischeHerausforderung, die eine Bundesregierung hinterlässt, derenbildungspolitische Reformen nur in einer finanziellen Ausdünnung desbestehenden Systems bestanden hat"", so SPÖ-Vorsitzender AlfredGusenbauer am Samstag bei der Bundesbildungskonferenz der SPÖ inLinz. Die Frage der Bildung sei eine von fundamentaler Bedeutung, soGusenbauer, da sich mit ihr die Zukunft einer Gesellschaft und ihrerBürger entscheide. ""Wer heute in der PISA-Studie nur den 20. Platzbelegt, der wird morgen wohl auch beim Lohnniveau und im Wohlstandden 20. Platz erreichen"", so Gusenbauer, der grundlegende Reformenbei einer sozialdemokratisch geführten Regierung ankündigte. ****Bildung würde nicht nur auf der gesellschaftlichen, staatlichenund wirtschaftlichen Ebene grundlegend für die Entwicklung einerGesellschaft sein, es ginge auch um die persönliche Entwicklung unddie Chancen jedes Einzelnen, so Gusenbauer. ""Wenn im 20. Jahrhundertdie Klassengesellschaft durchlässig geworden ist, dann ist das derBildungspolitik und den Bildungschancen für viele zu verdanken."" Einemoderne Wissensgesellschaft könne es sich nicht leisten, auf dieFähigkeiten und Begabungen ihrer jungen Menschen zu verzichten.""Bildungspolitik ist der wichtigste und entscheidende Teil einerZukunftspolitik"", sagte Gusenbauer, der von einem untrennbarenZusammenhang zwischen dem Lohnniveau jedes Einzelnen und demWohlstand einer Gesellschaft sprach. ""Es wird nicht ausreichen,einige Hochbegabte zu haben. Wir brauchen möglichst viele mit einemmöglichst hohen Maß an Bildung. Der Fortschritt einer Gesellschaftist immer nur so groß, wie der Fortschritt im Bildungsbereich ist"",betonte der SPÖ-Vorsitzende.Es sei verantwortungslos, wie die Bundesregierung und ihreVertreter ""in einer biedermeierlichen Selbstzufriedenheit"" auf dieschlechten PISA-Ergebnisse reagieren würden, kritisierte Gusenbauer.""Das erinnert fast ein wenig an althochdeutsche Verhaltensweise, denÜberbringer der schlechten Nachricht zu enthaupten"", so Gusenbauerzur Absetzung des bildungspolitischen Beraters der Bundesregierung,Günter Haider. Gusenbauer zeigte auf, dass es ein schockierendesAusmaß nicht nur bei den Leseschwächen der 15-Jährigen gibt, sondernauch, dass jährlich viele SchülerInnen und Schüler dem Bildungssystemverloren gingen. ""Wer nur einen Pflichtschulabschluss oder nichteinmal den hat, ist besonders von Arbeitslosigkeit gefährdet"", zeigteGusenbauer die direkten Folgen einer verfehlten Bildungspolitik, dieEinzelne zurücklasse, auf. 45,4 Prozent der Arbeitslosen hatten 2004einen Pflichtschulabschluss als maximal höchste Bildung.Gusenbauer, der erneut forderte, das letzte Kindergartenjahr alsVorbereitung für die Schulen zu nutzen und den Kindergarten alspädagogische Einrichtung zu verstehen, betonten ebenfalls dieNotwendigkeit der Senkung von Klassenschülerhöchstzahlen - vor allemin den Volksschulen. ""Außerdem wollen wir bis 2010 100.000Ganztagsschulplätze schaffen, um eine echte Wahlfreiheit zuermöglichen"", so Gusenbauer. Darüber hinaus sagte derSPÖ-Vorsitzende: ""Wir wollen den Einstieg in die Gesamtschulebeginnen. Dafür wird eine einheitliche LehrerInnenausbildung dererste Schritt sein.""Dies seien die Grundlagen der größten bildungspolitischen Reform der2. Republik, die Gusenbauer für den Fall einer sozialdemokratischgeführten Regierung in Aussicht stellte. Dass diese Schritte und einesolche Reform nötiger als je seien, zeige sich daran, dass dasBildungsthema mittlerweile bei allen Bevölkerungsschichten und beiallen Diskussionen ein überaus bedeutendes ist. ""Nichts ist stärker,als eine Idee, deren Zeit gekommen ist"", so Gusenbauer abschließend.(Schluss) jsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGusenbauerBildungChannelPolitik"
Eurofighter: Kräuter fordert sofortigen Ausstieg,"SPÖ-Rechnungshofsprecher wirft Regierung ""Falschinformation"" über Bedingungen für Rücktritt aus Kaufvertrag vor - Rechnungshofausschuss soll prüfen",2006-03-04T11:54:40+01:00,https://www.ots.at/presseaussendung/OTS_20060304_OTS0023/eurofighter-kraeuter-fordert-sofortigen-ausstieg,"SPÖ-Rechnungshofsprecher wirft Regierung ""Falschinformation"" über Bedingungen für Rücktritt aus Kaufvertrag vor - Rechnungshofausschuss soll prüfenWien (SK) - ""Bisher hat die Regierung immer behauptet, einAusstieg aus dem Eurofighter-Vertrag wäre nicht oder nur mit sehrhohen Kosten möglich - das war offensichtlich eineFalschinformation"", sagte SPÖ-Rechnungshofsprecher Günther Kräuter zudem Bericht des deutschen Nachrichtenmagazins ""Der Spiegel"" über dieBefürchtungen der deutschen Regierung, dass Österreich aus demEurofighter-Vertrag aussteigen könnte. In dem Spiegel-Bericht heißtes, die deutsche Regierung befürchte, ""dass Österreich einvertraglich vereinbartes Rücktrittsrecht ausübt"", nachdem dasHersteller-Konsortium die bestellten Jets nicht rechtzeitig liefernkönne. ****Der SPÖ-Rechnungshofsprecher wird nun den Vorsitzenden desparlamentarischen Rechnungshofausschusses, den Grünen-AbgeordnetenWerner Kogler, ersuchen, umgehend eine Sondersitzung des Ausschusseseinzuberufen. Erneut fordert Kräuter, dass dort dieEurofighter-Verträge vorgelegt werden und dass die Möglichkeiten füreinen sofortigen Ausstieg aus der Eurofighter-Beschaffung erörtertwerden.Bisher hat das Verteidigungsministerium behauptet, dass dieLieferbedingungen von Herstellerseite erfüllt würden. Am 24.September des Vorjahrs hat Minister Platter die ""kluge Voraussicht""im Kaufvertrag gerühmt, mit der ""für alle Eventualitäten vorgesorgt""worden wäre. Nach dem Bericht des ""Spiegel"" ist für Kräuter freilichklar, dass die Hersteller den Vertrag nicht erfüllen können - ""damitist ein Ausstieg sofort und ohne Pönale möglich"", so derSPÖ-Rechnungshofsprecher am Samstag gegenüber dem SPÖ-Pressedienst.""Nutzen wir die Chance, um diese sinnlose Verschwendung von inSumme zumindest fünf Milliarden Euro zu stoppen"", betonte Kräuter. Erverwies darauf, dass im Vorjahr bereits Griechenland und Singapur aufdie Kampfjets verzichtet haben. (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKräuterBundesheerEurofighterChannelPolitik"
Morgen Sonntag: SPÖ-Frauentagsmatinee mit Gaby Schaunig und Elisabeth Grossmann in Bärnbach/Stmk,"Wien (SK) - Wir erlauben uns, auf folgenden Termin aufmerksam zu machen. Die SPÖ-Frauen Steiermark veranstalten morgen, Sonntag, ihre Frauentags-Matinee im Volksheim in Bärnbach. Podiumsgespräch und Diskussion...",2006-03-04T10:42:13+01:00,https://www.ots.at/presseaussendung/OTS_20060304_OTS0015/morgen-sonntag-spoe-frauentagsmatinee-mit-gaby-schaunig-und-elisabeth-grossmann-in-baernbachstmk,"Wien (SK) - Wir erlauben uns, auf folgenden Termin aufmerksam zumachen. Die SPÖ-Frauen Steiermark veranstalten morgen, Sonntag, ihreFrauentags-Matinee im Volksheim in Bärnbach. Podiumsgespräch undDiskussion mit der Vorsitzenden der SPÖ Kärnten, Gaby Schaunig, derdritten Präsidentin des steiermärkischen Landtags, Barbara Gross,Landesrätin Bettina Vollath und SPÖ-NationalratsabgeordneterElisabeth Grossmann. Für Unterhaltung sorgen die KabarettistinGabriele Köhlmeier und das Bärnbacher Männerballett. ****Zeit: Sonntag, 5. März, Beginn: 11 UhrOrt: 8572 Bärnbach, Volksheim(Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGrossmannTerminChannelPolitik"
Morgen Samstag: Gusenbauer/Swoboda bei SPÖ-Bundesbildungskonferenz,"Wien (SK) - Die SPÖ-Bundesbildungskonferenz findet morgen Samstag, 4. März 2006, unter dem Motto ""Österreich verdient ein besseres Bildungssystem"" statt. SPÖ-Vorsitzender Alfred Gusenbauer und der Bundesbildungsvorsitzende...",2006-03-03T15:47:31+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0248/morgen-samstag-gusenbauerswoboda-bei-spoe-bundesbildungskonferenz,"Wien (SK) - Die SPÖ-Bundesbildungskonferenz findet morgen Samstag,4. März 2006, unter dem Motto ""Österreich verdient ein besseresBildungssystem"" statt. SPÖ-Vorsitzender Alfred Gusenbauer und derBundesbildungsvorsitzende der SPÖ, SPÖ-EU-Abgeordneter Hannes Swobodasprechen bei der Konferenz. ****Zeit: Morgen Samstag, 4. März 2006, 9 UhrOrt: Altes Rathaus, LinzDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖTermin-AvisoGusenbauerSwobodaChannelPolitik"
Gusenbauer zum 100. Mal auf Startklar-Tour,SPÖ-Chef weiter mit großer Freude unterwegs,2006-03-03T14:57:46+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0237/gusenbauer-zum-100-mal-auf-startklar-tour,"SPÖ-Chef weiter mit großer Freude unterwegsWien (SK) - SPÖ-Vorsitzender Alfred Gusenbauer bestreitet heute imsteirischen Bezirk Hartberg seinen 100. Startklar-Tourtag. Seit 18Monaten ist Gusenbauer durch Österreich unterwegs und verbringtjeweils einen ganzen Tag in jedem Bezirk. Auf dieser Tour hatGusenbauer bisher 206 Betriebe besucht, 90 Sozial- undGesundheitseinrichtungen, 62 Bildungseinrichtungen, 33 Jugend- undSenioreneinrichtungen und führte Tausende Gespräche mit denBürgerInnen in den Bezirken. Trotz des immensen Programms sei erimmer noch mit großer Freude unterwegs, versicherte der SPÖ-Chef. Derunmittelbare Kontakt mit den Menschen, für die er Politik machenwolle, ist für ihn vorrangig, erklärt er den Grund für seine Tour.****Er wolle seine Politik in enger Absprache mit den betroffenenMenschen machen, so Gusenbauer. Während der Startklar-Tour nahm erdeshalb auch bereits an 104 öffentlichen Veranstaltungen teil undstand 130 Mal auf öffentlichen Plätzen Rede und Antwort. Bei derStartklar-Tour hat Gusenbauer Gespräche mit allen Berufs- undBevölkerungsgruppen geführt. Dadurch habe sich ein gutes Bild von denwirklichen Sorgen und Problemen der Menschen ergeben. Immer wiederwerde er mit Ängste um den Arbeitsplatz, mit Sorgen um sicherePensionen oder mit der Befürchtung, dass das Gesundheitssystem baldnicht mehr für jeden Spitzenleistungen erbringen könnte,konfrontiert, berichtet der SPÖ-Vorsitzende. Auch in Hartberg, beieinem Treffen mit 250 Pensionisten seien diese Themen wieder zurSprache gekommen.Die Startklar-Tour wird noch den ganzen März andauern, dann hatder SPÖ-Chef alle Bezirke Österreichs besucht. Anschließend wird eingroßes Startklar-Fest in Graz stattfinden. (Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGusenbauerStartklarChannelPolitik"
"Gusenbauer bei 100. ""Startklar""-Tag: SPÖ gegen ""Selbstbeweihräucherungs-Inserate"" der Regierung","""Sinnvoll und richtig"", Zusammenarbeit mit Haider in Kärnten zu beenden - ""Phantompartei BZÖ""",2006-03-03T14:33:38+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0229/gusenbauer-bei-100-startklar-tag-spoe-gegen-selbstbeweihraeucherungs-inserate-der-regierung,"""Sinnvoll und richtig"", Zusammenarbeit mit Haider in Kärnten zu beenden - ""Phantompartei BZÖ""Hartberg (SK) - Es spreche nichts dagegen, den erfolgreichenösterreichischen SportlerInnen zu gratulieren - allerdings ""darf dieRegierung nicht glauben, die Erfolge zum Anlass fürSelbstbeweihräucherungen zu machen, für die noch dazu derSteuerzahler aufkommen muss"", kritisierte SPÖ-Vorsitzender AlfredGusenbauer am Freitagnachmittag in einem Mediengespräch im Rahmen des100. ""Startklar""-Tourtages im steirischen Bezirk Hartberg. Die SPÖhabe gute Maßnahmen zur Bekämpfung der Arbeitslosigkeit - so gelte esetwa angesichts der hohen Arbeitslosigkeit von Frauen, zu einerFlexibilisierung des Kindergelds zu kommen, auch müssten mehr Mittelfür Umschulungsmaßnahmen für den beruflichen Wiedereinstieg zurVerfügung stehen. Dass die Kärntner SPÖ-Vorsitzende Gaby Schaunig dieKoalition mit einem unberechenbaren und ""autokratisch agierenden""Landeshauptmann Haider beendet hat, sei ""sinnvoll und richtig""gewesen, sagte der SPÖ-Chef. ****Die SPÖ trete für eine Gesellschaft ein, in der sowohl Männer alsauch Frauen die gleiche Chance auf Beschäftigung haben. Weiters müsseeine Bildungsreform gemacht werden, die die Bildungs-Chancenvermehrt, statt sie - wie die jetzige Regierung - zu schmälern.Darüber hinaus müssten mehr Mittel für Umschulungsmaßnahmen zurVerfügung stehen, die beruflichen Wiedereinsteigern zu neuerQualifikation verhelfen, umriss Gusenbauer die Maßnahmen der SPÖ zurBekämpfung der Arbeitslosigkeit.Es sei einfach ""kein guter Stil"", wenn sich die Regierung inInseraten ""selbst belobigt"", übte Gusenbauer harsche Kritik. Was dieRegierungsparteien betreiben, sei der ""Versuch, einen Teil desGlanzes auf sich selbst zu beziehen, und einen Teil der Sieges derösterreichischen Olympioniken für sich selbst zu stehlen"", so derSPÖ-Chef wörtlich.Haider ""macht für Kärnten keine gute Arbeit"", hielt Gusenbauerfest und betonte: ""Je früher Gaby Schaunig in Kärnten Landeshauptfrauist, desto besser ist es für Kärnten"". Das BZÖ sei mittlerweile nichtmehr als eine ""Phantompartei mit der Kärntner Restgröße Haider"", soder SPÖ-Vorsitzende, der davon ausgeht, dass das BZÖ nach den Wahlennicht mehr im Parlament vertreten sein werde. (Schluss) mbRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGusenbauer100. Startklar-TagOlympia-InserateChannelPolitik"
SP-Keck: Kalorienzählerei ist ungerechte Schikane,Ungleichbehandlung in der SchwerarbeiterInnenregelung wohin das Auge blickt,2006-03-03T14:26:21+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0227/sp-keck-kalorienzaehlerei-ist-ungerechte-schikane,"Ungleichbehandlung in der SchwerarbeiterInnenregelung wohin das Auge blicktWien (SK) - Mit erneuter massiver Kritik an derSchwerarbeiterInnen-Regelung der schwarz/blau/orangen Bundesregierungmeldet sich der Linzer SPÖ-Nationalrat Dietmar Keck zu Wort. DerSPÖ-Politiker, der Betriebsrat in der Voestalpine ist und selbstjahrelang Schwerarbeit verrichtet hat, sieht hier nicht nur die""Konsequenzen"", nämlich eine gekürzte Alterspension trotz oftmalsjahrzehntelanger härtester Arbeit, als Problem, sondern vor allemauch die massiven Zugangsbeschränkungen zur Regelung. ****Keck nennt sie ""Ausschließungsgründe"" und führt als Beispiel dievorgesehene Kalorienzählung an. Der SPÖ-Politiker dazu wörtlich: ""DieMitarbeiterInnen eines Unternehmens zum Kalorienzählen zuverurteilen, ist nicht nur höchst bürokratisch, sondern auchirreführend. Stärker gebaute, untrainierte Menschen verbrauchen beigleicher Arbeit mehr Energie als schlanke, sportliche. Wie willHaubner diese Ungleichheit berücksichtigen oder ist dies einindirekter Appell, keinen Sport mehr zu betreiben?""Als Kritik führt Keck auch die verschiedenen Methoden zumKalorienmessen an. ""Wird es in Zukunft so sein, dass die Firmenchefsihre MitarbeiterInnen zum Tragen von Brustgurten verdonnern können,falls diese die Anerkennung ihrer Arbeit als Schwerstarbeitfordern?"", fragte Keck.Keck ortet hier ein ""verhängnisvolles Spannungsfeld"" zwischenUnternehmen, die keine Freude mit der auferlegtenSchwerarbeitsbürokratie haben, MitarbeiterInnen, die im Zweifelsfallauf einen Eingriff in ihre Privatsphäre verzichten möchten, und einerstaatlichen Regelung, die so wenige Menschen wie möglich alsSchwerarbeiterInnen sehen möchte.Der Nationalrat dazu abschließend: ""Tag um Tag wird klarer, dasses der Bundesregierung hier nicht um eine Lösung im Sinne derSchwerstarbeiterInnen geht, sondern ausschließlich um ein billigesManöver zur Ablenkung von den massiven Verschlechterungen, die diedilettantische Pensionsbastelei der Bundesregierung in den letztenJahren für die SchwerarbeiterInnen in Österreich gebracht hat. HättenÖVP, FPÖ und BZÖ dies unterlassen, könnten wir uns heute jede Formder Debatte in dieser Angelegenheit ersparen"". (Schluss) wf/mpRückfragehinweis: GR Markus Benedik, Büro NR Dietmar Keck,markus.benedik@spoe.at, 0732/6585-9061 od. 0699/10-10-12-55Rückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKeckSchwerarbeiter-RegelungChannelPolitik"
Matznetter: Durch KIAB-Umorganisation werden große Schwarzunternehmer begünstigt,SPÖ fordert Ausbau der KIAB zu einer kompletten Finanzwache,2006-03-03T14:11:54+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0222/matznetter-durch-kiab-umorganisation-werden-grosse-schwarzunternehmer-beguenstigt,"SPÖ fordert Ausbau der KIAB zu einer kompletten FinanzwacheWien (SK) - ""Die Umstrukturierung der KIAB (Kontrolle illegalerArbeitnehmerbeschäftigung) und die Verteilung der Beamten auf alleFinanzämter wird eindeutig Großunternehmen begünstigen, die im großenStil Finanzdelikte begehen"", sagte SPÖ-Finanzsprecher ChristophMatznetter zur geplanten Zerschlagung der KIAB. Durch dieUmorganisation der bewährten Kontrollbehörde werde vor allem derFahndungsdruck auf kleine und mittlere Unternehmen (KMU) wie auch aufKleinstbetriebe steigen, da für die Großbetriebe nicht mehr dieerforderliche Anzahl an prüfenden Beamten zur Verfügung stehenwerden. Die SPÖ fordert daher anstatt die KIAB zu zerschlagen, dieseBehörde zu einer kompletten Finanzwache auszubauen, so Matznetter.****Wenn nun die Agenden der KIAB auf die örtlichen Finanzämteraufgeteilt werden sollen, dann seien auch österreichweite Fahndungennicht mehr möglich, sagte der SPÖ-Politiker. Es sei daher logisch,dass sich dann die Fahndungsschwerpunkte auf KMU und Kleinstbetriebekonzentrieren werden. ""Bei Finanzdelikten im großen Stil hat mandadurch in Zukunft leichteres Spiel"", sagte Matznetter. ""Gerade durchSchwarzunternehmer und Steuerverkürzer im großen Maßstab kommen dieim Wettbewerb stehenden und ehrlich Steuer zahlenden KMU zusehendsins Hintertreffen. Daher sind entschieden wirksamere Maßnahmen in derBetrugsbekämpfung notwendig, und nicht die Zerschlagung der KIAB"", soMatznetter.Die SPÖ will daher, dass die Schwerpunkte in der Bekämpfung aufdie organisierte Schwarzbeschäftigung und auf Unternehmen, die imgroßen Stil Finanzdelikte begehen, gelegt werden. DerSPÖ-Finanzsprecher erinnerte daran, dass die SPÖ bereits mehrfach imParlament die Schaffung einer schlagkräftigen Behörde für dieBekämpfung von Schwarzbeschäftigung und von Finanzdelikten beantragthat. Diese Anträge seien jedoch von ÖVP und FPÖ abgelehnt worden.""Die SPÖ wird jedoch nicht müde werden, ausgestattet mit einementsprechenden Mandat nach der nächsten Wahl, die Umsetzung diesesVorschlags zu betreiben"", schloss Matznetter. (Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖMatznetterSchwarzarbeitKIABGrasserChannelPolitikWirtschaft"
Parnigoni: Regierung leitet nächsten Affront ein,"Exekutiv-Neuaufnahmen nur mehr befristet, 500 Euro weniger Geld",2006-03-03T13:46:00+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0213/parnigoni-regierung-leitet-naechsten-affront-ein,"Exekutiv-Neuaufnahmen nur mehr befristet, 500 Euro weniger GeldWien (SK) - Einen weiteren Tiefschlag, der ÖsterreichsPolizistinnen seitens der Regierung verabreicht wird, siehtSPÖ-Sicherheitssprecher Rudolf Parnigoni in den neuen Dienstverträgenfür junge ExekutivbeamtInnen. Parnigoni: ""Nachdem sich StaatssekretärFinz kürzlich in äußerst herablassender Art und Weise über unsereExekutive geäußert hat und die Regierung alle bereits getätigtenZusagen hinsichtlich einer Schwerarbeiterregelung beharrlichignoriert, leitet man nun den nächsten Affront ein."" Hinkünftigsollen alle neuen Dienstverträge nur mehr grundsätzlich auf 24 Monatebefristet sein. ****Auch die Rekordarbeitslosigkeit nütze die Regierung erbarmungslos ausund lasse die in Grundausbildung befindlichen BeamtInnen künftig um1.027 Euro brutto arbeiten. Das sei ein Minus gegenüber dembisherigen Anfangsgehalt von über 500 Euro. Laut Richtlinie desBundeskanzleramtes werden ab sofort alle Neuaufnahmen in denPolizeidienst nicht mehr als Beamte der Verwendungsgruppe E2c sondernur mehr als VB/s erfolgen.""Offensichtlich haben ÖVP und BZÖ hohes Interesse daran, dieBereitschaft unter den jungen Leuten, eine Exekutivlaufbahneinzuschlagen drastisch herunterzuschrauben."" Parnigoni fordert dieInnenministerin auf, den Bundeskanzler davon abzubringen, dieseuntragbaren Vorhaben umzusetzen. (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖParnigoniExekutiveChannelPolitik"
"Montag, 6. März:. Bures - Pressekonferenz um 10.30 Uhr!","Wien (SK) - Am kommenden Montag, 6. März 2006, findet eine Pressekonferenz mit SPÖ-Bundesgeschäftsführerin Doris Bures statt. Themen: Ungerechte Einkommenssituation in Österreich und aktuelle politische Fragen....",2006-03-03T13:25:57+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0203/montag-6-maerz-bures-pressekonferenz-um-1030-uhr,"Wien (SK) - Am kommenden Montag, 6. März 2006, findet einePressekonferenz mit SPÖ-Bundesgeschäftsführerin Doris Bures statt.Themen: Ungerechte Einkommenssituation in Österreich und aktuellepolitische Fragen. ****Zeit: Kommenden Montag, 6. März 2006, 10.30 UhrOrt: SPÖ-Bundesgeschäftsstelle, Löwelstraße 18, 1014 WienDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖTermin-AvisoBuresChannelPolitik"
Lackner zu Mindestpreisen bei Zigaretten: Husch Pfusch Aktion der Regierung,Brüssel droht Österreich mit Klage und bestätigt SPÖ-Meinung,2006-03-03T12:58:51+01:00,https://www.ots.at/presseaussendung/OTS_20060303_OTS0193/lackner-zu-mindestpreisen-bei-zigaretten-husch-pfusch-aktion-der-regierung,"Brüssel droht Österreich mit Klage und bestätigt SPÖ-MeinungWien (SK) - Vollinhaltlich bestätigt habe Brüssel die Kritik derSPÖ, an der von den Regierungsfraktionen im Nationalrat beschlossenenMindestpreis-Regelung bei Tabakwaren. ""Dass die Festsetzung vonMindestpreisen der falsche Weg ist, hat die SPÖ seit langem betont,Ministerin Rauch-Kallat hat alle Warnungen in den Wind geschlagen undgegen jede Vernunft eine weitere Husch-Pfusch Aktion durchgesetzt"",kritisierte SPÖ-Gesundheitssprecher Manfred Lackner am Freitaggegenüber dem SPÖ-Pressedienst. ****Die entsprechenden gestrigen Aussagen aus Brüssel lassenjedenfalls an Deutlichkeit nichts vermissen: ""Mindestpreise stündennach Auffassung des EU-Gerichtshofs im Widerspruch zur EU-Richtlinie95/59/EC, weil sie unausweichlich den Effekt hätten, die Freiheit vonProduzenten und Importeuren zu beschränken, ihren Verkaufspreis zubestimmen"" (Quelle: APA 635 vom 2.3.2006).Die SPÖ ist immer für eine Preisregelung über die Tabaksteuereingetreten. Damit könnten sowohl das Preisziel als auch höhereEinnahmen für das Gesundheitswesen erreicht werden. ""Mit dem amMittwoch beschlossenen Vorschlag erhöht man nur die Gewinnspanne derTabakkonzerne"", erklärte der SPÖ-Gesundheitssprecher.Untermauert wird der Standpunkt der SPÖ auch von der InitiativeÄrzte gegen Raucherschäden, die sich Ende Jänner mit einem offenenBrief an die Gesundheitsministerin wandte. Die SPÖ setzt sich, ebensowie die Ärzte, für eine Regelung ein, die dem Ziel derGesundheitsförderung gerecht wird, der Finanzierung desGesundheitswesens dient und Dumping Preise bei Zigaretten verhindert.""Ministerin Rauch-Kallat hat diese Argumente einfach vom Tischgewischt und ihre lange Liste um ein weiteres Husch-Pfusch Gesetzerweitert"", kritiseirte Lackner.Lackner wies abschließend darauf hin, dass präventive Maßnahmenbei Jugendlichen höchste Prioritäten haben müssen, damit diese garnicht erst mit dem Rauchen anfingen. (Schluss) wf/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖLacknerGesundheitSteuernTabakChannelPolitik"
