Titel,Teaser,Datum,Link,Inhalt
Audio-OTS von Jarolim/Stadlbauer auf www.spoe.at,Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne von SPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordnete und SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer auf der SPÖ-Homepage unter http://www.spoe.at/jump.php?P=261...,2006-07-12T11:17:30+02:00,https://www.ots.at/presseaussendung/OTS_20060712_OTS0097/audio-ots-von-jarolimstadlbauer-auf-wwwspoeat,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne vonSPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordnete undSPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer auf derSPÖ-Homepage unterhttp://www.spoe.at/jump.php?P=261als Download zurVerfügung. Thema: ""Entschließungsantrag betreffend Maßnahmen gegenMenschenhandel und sexuelle Ausbeutung von Frauen"" **** (Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖAudioJarolimStadlbauerChannelPolitik"
Cap zu Ortstafeln: Schüssel und Regierungsparteien verließen ursprünglichen Konsens,Cap hofft auf Lösung nach der Wahl,2006-07-12T10:46:36+02:00,https://www.ots.at/presseaussendung/OTS_20060712_OTS0083/cap-zu-ortstafeln-schuessel-und-regierungsparteien-verliessen-urspruenglichen-konsens,"Cap hofft auf Lösung nach der WahlWien (SK) - ""In der Ortstafelfrage geht es um eine Lösung für allein Kärnten lebenden Menschen auf breiter Basis. Es geht um dieErfüllung der Verpflichtungen Österreichs aus dem Staatsvertrag undder Verfassung"", erklärte der geschäftsführende SPÖ-Klubobmann JosefCap Mittwoch gegenüber dem Pressedienst der SPÖ. Es sei bedauerlich,dass Bundeskanzler Schüssel und die Regierungsparteien denursprünglich gefundenen Konsens in der Ortstafelfrage verlassen habenund damit nicht jener breite Konsens gegeben ist, der für eineEinigung notwendig wäre, so Cap. Zudem waren die Regierungsparteiennicht bereit, Rechtssicherheit zu gewährleisten, die sicherstellt,dass Landeshauptmann Haider nicht weiterhin denVerfassungsgerichtshof und den Gesetzgeber ""papierlt"" und Gesetzeignoriert. Aus diesen Gründen sieht die SPÖ momentan keine Grundlagefür eine Einigung in dieser Causa. ****Insbesonders bei der Öffnungsklausel sei es - nachdem darüberbereits Konsens erzielt worden war - zu Veränderungen gekommen, dievon diesem Konsens wieder abweichen. Nach den bisherigen Erfahrungenmit Landeshauptmann Haider und dessen Umgang mit gesetzlichenBestimmungen sei es auch unverständlich, dass die Regierungsparteiensich gegen eine Regelung aussprechen, die die Umsetzung einergefundenen Einigung auch garantieren würde. Cap unterstrich, dass dieSPÖ in höchstem Maße an einer vernünftigen Lösung interessiert istund verwies darauf, dass die SPÖ sich in den letzten Tagen und Wochenauch konstruktiv an den Gesprächen beteiligt habe. ""Offensichtlichist es in der Hitze des Vorwahlkampfes aber schwer zu Lösungen zukommen; ich hoffe, dass es nach den Nationalratswahlen ein besseresKlima dafür gibt. Dann kann man dort fortsetzen, worüber in denjetzigen Gesprächen bereits Konsens erzielt wurde - auch wenn es füreine endgültige Einigung noch nicht gereicht hat"", schloss Cap.(Schluss) ah/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖCapOrtstafelnChannelPolitik"
H e u t e: Jarolim/Stadlbauer-Pressekonferenz um 10.30 Uhr,"Wien (SK) - SPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordnete und SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer nehmen heute Mittwoch, 12. Juli 2006, in einer gemeinsamen Pressekonferenz zum Thema...",2006-07-12T09:22:33+02:00,https://www.ots.at/presseaussendung/OTS_20060712_OTS0028/h-e-u-t-e-jarolimstadlbauer-pressekonferenz-um-1030-uhr,"Wien (SK) - SPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordneteund SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer nehmen heuteMittwoch, 12. Juli 2006, in einer gemeinsamen Pressekonferenz zumThema ""Menschenhandel - Halbherzige Maßnahmen der Regierung, lascheVorgangsweise der Justiz"" Stellung. ****Zeit: H e u t e Mittwoch, 12. Juli 2006, 10.30 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTermin-AvisoJarolimStadlbauerChannelPolitik"
Matznetter: Eine Budgetpolitik am Ende - EU-Kommission bestätigt langjährige SPÖ-Kritik,"Wien (SK) - ""Der sehr ernste Schritt der offenen Einleitung eines Mahnverfahrens der EU-Kommission gegen Österreich wegen der desaströsen Budgetpolitik Grassers beweist, dass die unermüdliche Kritik der SPÖ...",2006-07-11T16:18:10+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0195/matznetter-eine-budgetpolitik-am-ende-eu-kommission-bestaetigt-langjaehrige-spoe-kritik,"Wien (SK) - ""Der sehr ernste Schritt der offenen Einleitung einesMahnverfahrens der EU-Kommission gegen Österreich wegen derdesaströsen Budgetpolitik Grassers beweist, dass die unermüdlicheKritik der SPÖ völlig richtig war und ist."" Dies erklärte SPÖ-Budget-und Finanzsprecher Dienstag zur entsprechenden Ankündigung am Randedes EU-Finanzministertreffens in Brüssel. ""Das seit fünf Jahrenpermanent steigende Budgetdefizit, welches heuer eine 70-prozentigeSteigerung auf 1,7 Prozent erfuhr, ruft nun die EU-Kommission zuRecht mit ernsthaften Schritten zu Herstellung einer ordentlichenBudgetpolitik auf den Plan"", untermauerte der SPÖ-Budgetsprecher.****Für die österreichische Bevölkerung und die heimische Wirtschaftsei es besonders tragisch, dass die Wurzel dieses Budgetdesasters ineiner völlig disziplinlosen Ausgabenpolitik liege - ""in jenenBereichen, die nicht den Menschen zugute kommen"", sondern lautMatznetter ""in riesigen Steuergeschenken für internationale Konzernesowie deren Eigentümer, dem internationalen Finanzkapital, bestehen"".Gleichzeitig wurde ein sozialer Kahlschlag - Pensionen, Gesundheit -durchgeführt, der die Kaufkraft von ArbeitnehmerInnen undPensionistInnen durch überbordende Steuererhöhungen - von derLohnsteuer bis zu den Energieabgaben - deutlich schwächte und dieKlein- und Mittelunternehmen durch eine Reihe von Maßnahmen(Streichung der Investitionsbegünstigungen, Abschaffung derEntgeltfortzahlung) schädigte, schloss Matznetter. (Schluss) mbRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖMatznetterBudgetFinanzenGrasserEU-KommissionChannelPolitik"
SPÖ zieht aus Protest aus Menschenrechtsausschuss aus,Posch zu Menschenrechtsausschuss: Regierungsfraktionen vertagen Anträge der Opposition auf Sankt Nimmerleinstag - Anträge bis zu zwei Jahre im Ausschuss,2006-07-11T15:39:01+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0187/spoe-zieht-aus-protest-aus-menschenrechtsausschuss-aus,"Posch zu Menschenrechtsausschuss: Regierungsfraktionen vertagen Anträge der Opposition auf Sankt Nimmerleinstag - Anträge bis zu zwei Jahre im AusschussWien (SK) - Als unglaublich und jeglichem Demokratieverständniswidersprechende Vorgangsweise bezeichnete SPÖ-MenschenrechtssprecherWalter Posch das Abstimmungsverhalten der Regierungsfraktionen ÖVPund BZÖ im Menschenrechtsausschuss. Die Tagesordnung der letztenSitzung des Menschenrechtssausschusses dieser Gesetzgebungsperiodeumfasste fünf oppositionelle Anträge, davon drei von der SPÖ. Einigedieser Anträge wurden seit ihrer Einbringung Anfang 2005 mehrmalsvertagt. Durch die heutige neuerliche Vertagung, gelangen die Anträgejedenfalls in dieser Legislaturperiode nicht mehr ins Plenum, waseiner Dialogverweigerung gleich kommt, kritisierte Posch. ****Bei den Anträgen handelt es sich unter anderem um die dringendnotwendige Unterstützung des Antirassismusvereins ZARA, dessen Arbeitnational und international anerkannt ist. Doch der Bund verfolgt beiZARA wie auch bei anderen Vereinen, regelrechte Aushungerungspolitikund entzieht den NGOs und Beratungsstellen die finanzielle Grundlage.Die finanzielle Zukunft dieser äußerst wichtigen Einrichtung istjedenfalls nach wie vor nicht ausreichend gesichert, betonte derSPÖ-Menschenrechtssprecher.Posch bedauerte abschließend, dass die VertreterInnen derRegierungsfraktionen zu keiner anderen Vorgangsweise bereit waren alsdie Anträge zu vertagen. Der Opposition abschließend mitzugeben, dasssie die Anträge ja ohnehin in der nächsten Legislaturperiodeeinbringen könne, bezeichnete der SPÖ-Menschenrechtssprecher alsAffront und Zeichen, wie die Regierungsfraktionen mit wichtigenMenschenrechtsfragen umgehe. ""Diese Vorgangsweise widersprichtjedenfalls jeglicher parlamentarischer Kultur"", so Posch.Nachdem der erste Tagesordnungspunkt wie befürchtet von denRegierungsfraktionen vertagt wurde, entschloss sich die SPÖ-Fraktionaus Protest gegen diese absolut unparlamentarische Vorgangsweise derRegierungsfraktionen aus dem Ausschuss auszuziehen. (Schluss) js/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖPoschParlamentMenschenrechtsausschussChannelPolitik"
"Grossmann: Fach ""Glücklich sein"" bei dieser Bildungspolitik notwendig","SPÖ-Jugendsprecherin über ""plötzlichen Kreativitätsschub"" von Rossmann überrascht",2006-07-11T13:56:54+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0162/grossmann-fach-gluecklich-sein-bei-dieser-bildungspolitik-notwendig,"SPÖ-Jugendsprecherin über ""plötzlichen Kreativitätsschub"" von Rossmann überrascht=Wien (SK) - Überrascht vom ""plötzlichen Kreativitätsschub nachJahren des Schweigens"" von BZÖ-Bildungssprecherin Rossmann zeigtesich SPÖ-Kinder- und Jugendsprecherin Elisabeth Grossmann amDienstag. ""Die Idee für das Unterrichtsfach 'Glücklich sein' dürftedem BZÖ angesichts der eigenen desaströsen Bildungspolitik gekommensein, als eine Art Gegengift nach den Gehrer-Jahren"", so Grossmanngegenüber dem SPÖ-Pressedienst. Es stelle sich die Frage, warumRossmann nicht direkt mit Ministerin Gehrer in Kontakt trete, um ihrebildungspolitischen Vorstellungen innerhalb der Koalition zudiskutieren. Bezüglich konkreter Maßnahmen zur Steigerung der Lern-und Lebensfreude der heimischen SchülerInnen verwies dieSPÖ-Abgeordnete auf das SPÖ-Bildungsprogramm, wo man sich eingehendmit Fragen eines lebenswerten Umfelds für SchülerInnenauseinandersetze. ****Sechs Jahre lang habe es die Koalition verabsäumt, ""dienotwendigen Investitionen zu tätigen oder die organisatorischenMaßnahmen zu ergreifen"", kritisierte Grossmann. Konkret gab es etwakeine Fortschritte hin zu einer gerechten Leistungsbewertung, auchdas pädagogisch höchst kontraproduktive ""Sitzenbleiben"" wurde nichtreformiert. Genau hier lägen die Hauptursachen für das ""Unglück""vieler SchülerInnen. In diesem Lichte sei der heutigeRossmann-Vorschlag angesichts der negativen Bilanz der Regierung inder Bildungspolitik ""bestenfalls nett"", so Grossmann abschließend.(Schluss) js/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖGrossmannSchuleRegierungGehrerRossmannChannelPolitik"
Prammer: Topografieverordnung entbehrt der Rechtsgrundlage,"Wien (SK) - ""Eine Topografieverordnung zu erlassen, wenn die gesetzliche Grundlage (noch) nicht vorhandenen ist, widerspricht unserer Verfassung"", sagt die zweite Präsidentin des Nationalrates, Barbara Prammer,...",2006-07-11T13:55:03+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0161/prammer-topografieverordnung-entbehrt-der-rechtsgrundlage,"Wien (SK) - ""Eine Topografieverordnung zu erlassen, wenn diegesetzliche Grundlage (noch) nicht vorhandenen ist, widersprichtunserer Verfassung"", sagt die zweite Präsidentin des Nationalrates,Barbara Prammer, am Dienstag gegenüber dem SPÖ-Pressedienst. ""Wirkönnen nicht den zweiten Schritt setzen ohne überhaupt erst einmalden ersten gemacht zu haben."" ****Prammer hat deshalb im Hauptausschuss den Antrag gestellt, dieTopografieverordnung vorerst von der Tagesordnung zu nehmen undweiter zu verhandeln. Dieser Vorschlag wurde von denRegierungsparteien abgelehnt. Ebenso wurde dem zweiten AntragPrammers auf Vertagung der Beschlussfassung über dieTopografieverordnung nicht entsprochen.Mit den Stimmen von ÖVP und BZÖ wurde die Verordnung beschlossen.""Das hat keinerlei Gesetzesgrundlage, die Regierung fasst ohne jedeKonsensbereitschaft einseitige Bevorratungsbeschlüsse, das ist fürdie Verhandlungen nicht förderlich"", sagt Prammer. Die Positionen derSPÖ seien klar. Zunächst gilt es die Verhandlungen zu Ende zu führen.Die heute dem Hauptausschluss vorgelegen Verordnung entbehrt derRechtsgrundlage. (Schluss) up/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖPrammerNROrtstafelnChannelPolitik"
Bures: Regierung hat in wesentlichen Bereichen massiven Schaden angerichtet,Bures kritisiert Schreckensbilanz Regierung Schüssel,2006-07-11T13:22:10+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0149/bures-regierung-hat-in-wesentlichen-bereichen-massiven-schaden-angerichtet,"Bures kritisiert Schreckensbilanz Regierung SchüsselWien (SK) - ""Die Regierung Schüssel hat in den wesentlichenPolitikbereichen massiven Schaden angerichtet"", erklärteSPÖ-Bundesgeschäftsführerin Doris Bures am Dienstag in einergemeinsamen Pressekonferenz mit SPÖ-Bundesgeschäftsführer NorbertDarabos. Exemplarisch nannte Bures drei ""schwere Schadensfälle"", undzwar in den Bereichen Beschäftigung, Bildung und Pensionen. VieleMenschen seien ""schwer getroffen"" worden, viele seien ärmer als vorsechs Jahren, manche reicher. Insgesamt eine ""Schreckensbilanz"" derRegierung Schüssel, so Bures. ****Im Bereich der Beschäftigung habe die Politik der Regierung dazugeführt, dass noch nie so viele Menschen in der Geschichte der 2.Republik arbeitslos waren. Seit dem Jahr 2000 sei dieArbeitslosigkeit unter Kanzler Schüssel fast um 50 Prozent gestiegen.Besonders dramatisch sei der Zuwachs an arbeitlosen Jugendlichen:Hier ist die Zahl der Arbeitslosen um fürchterliche 85 Prozentgestiegen.Der zweite Schadensfall betreffe den Bereich Bildung: Hier habedie Politik der Regierung dazu geführt, dass wir ein Schulsystemhaben, das die sozialen Unterschiede nicht ausgleicht, sagte Bures.Die SPÖ-Bundesgeschäftsführerin sieht die Gründe in einer""rückwärtsgewandten und verzopften Ideologie der ÖVP"", die sich inihrer Bildungspolitik niederschlägt. Notwendige Reformen, die vonSchülern, Eltern und Lehrern gefordert werden, werden nichtangegangen. Bures verweist in dem Zusammenhang darauf, dass die Zahlder Kinder in den Schulklassen in den letzten sechs Jahren um 20Prozent gestiegen ist. Weiters sei bei der Frühförderung eingespartworden, anstatt hier mehr zu investieren. Und auch der massive Abbauvon LehrerInnen - etwa 5.000 weniger als 2000 - hat unseremBildungssystem massiv geschadet. Dies alles gehe auf Kosten unsererKinder und sei die Folge einer ""miserablen Bildungspolitik"".Demgegenüber habe die SPÖ zukunftsweisende Programme ausgearbeitet,bei der eine Schulreform ""das Herzstück einer SPÖ-geführtenBundesregierung bildet"", so Bures. Im Vordergrund stehe für die SPÖChancengleichheit. Zentrale Forderungen der SPÖ sind die Schaffung100.000 zusätzlicher Ganztagsschulplätze, der Ausbau desFörderunterrichts und die Senkung der Klassenschülerhöchstzahlen.Weiterer Schwerpunkt ist die Halbierung der Jugendarbeitslosigkeit.Bures verwies auf das Zehn-Punkte-Programm der SPÖ, das u.a. dieSchaffung eines Lehrlingsfonds, überbetriebliche Lehrwerkstättensowie die Abschaffung der Studiengebühren beinhaltet.Den dritten Schadensfall hat die Regierung bei den Pensionenangerichtet. In den letzten Jahren seien die Pensionen immer unterder Inflation angepasst worden. Wer im Jahr 2000 eine Pension in derHöhe von 700 Euro monatlich bekommen hat, der bekommt im Vergleichdazu im Jahr 2006 um 620 Euro weniger - also fast eine ganzeMonatspension. Und die von der Regierung permanent geprieseneSchwerarbeiterregelung nehme Frauen völlig und bei den Männern 98Prozent aus, was eine Paradebeispiel für den Zynismus der Regierungsei. (Schluss) psRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresRegierungChannelPolitik"
Morgen Mittwoch: Jarolim/Stadlbauer-Pressekonferenz um 10.30 Uhr,"Wien (SK) - SPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordnete und SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer nehmen morgen Mittwoch, 12. Juli 2006, in einer gemeinsamen Pressekonferenz zum Thema...",2006-07-11T12:59:49+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0144/morgen-mittwoch-jarolimstadlbauer-pressekonferenz-um-1030-uhr,"Wien (SK) - SPÖ-Justizsprecher Hannes Jarolim und SPÖ-Abgeordneteund SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer nehmenmorgen Mittwoch, 12. Juli 2006, in einer gemeinsamen Pressekonferenzzum Thema ""Menschenhandel - Halbherzige Maßnahmen der Regierung,lasche Vorgangsweise der Justiz"" Stellung. ****Zeit: Morgen Mittwoch, 12. Juli 2006, 10.30 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTermin-AvisoJarolimStadlbauerChannelPolitik"
Bures zu ÖVP-Sommerplakaten: Österreich. Verdient Besseres.,"Wien (SK) - ""Nachdem Alfred Gusenbauer bei der Startklar-Tour in alle österreichischen Bezirke gefahren ist, mit tausenden Menschen in direkten Kontakt war und bald seine Wanderungen durch Österreich starten wird,...",2006-07-11T12:27:38+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0130/bures-zu-oevp-sommerplakaten-oesterreich-verdient-besseres,"Wien (SK) - ""Nachdem Alfred Gusenbauer bei der Startklar-Tour inalle österreichischen Bezirke gefahren ist, mit tausenden Menschen indirekten Kontakt war und bald seine Wanderungen durch Österreichstarten wird, versucht Kanzler Schüssel in einem billigen Abklatschmit seinen 'Sommerplakaten' Volksnähe zu suggerieren"", soSPÖ-Bundesgeschäftsführerin Doris Bures am Dienstag gegenüber demSPÖ-Pressedienst. ""Während SPÖ-Vorsitzender Gusenbauer alsotatsächlich Österreich im Sommer durchwandern wird, kommt Schüsselnur auf Plakaten zu den Menschen."" Die ÖVP-Plakate, die offenkundigvorgaukeln sollen, dass Schüssel sich um die Sorgen der Menschenannimmt, offenbaren aber deutlich, dass der Kanzler nur dann Kontaktzur Bevölkerung hat, wenn die sich im Fotostudio und vonÖVP-Generalsekretär Reinhold Lopatka ausgewählt, einfinden. ""DiePlakatserie zeigt klar: Österreich verdient Besseres als diesenKanzler und diese Regierung"", so Bures abschließend. (Schluss) jsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresÖVPSommerplakateChannelPolitik"
"Bures: ÖVP verbreitet Lügenmärchen, um von jämmerlicher Bilanz abzulenken",Kein Geld über geheime Stiftungen von ÖGB an SPÖ geflossen - Letztklassige Vorwürfe von ÖVP,2006-07-11T12:25:47+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0129/bures-oevp-verbreitet-luegenmaerchen-um-von-jaemmerlicher-bilanz-abzulenken,"Kein Geld über geheime Stiftungen von ÖGB an SPÖ geflossen - Letztklassige Vorwürfe von ÖVPWien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures weist von derÖVP lancierte Unterstellungen, wonach über geheime Stiftungen Geldvom ÖGB an die SPÖ geflossen wäre, auf das Schärfste zurück. ""Es istkein Geld an die SPÖ geflossen, die SPÖ hat sich auf Punkt undBeistrich an die Regeln der Parteienfinanzierung gehalten"", betontedie SPÖ-Bundesgeschäftsführerin am Dienstag in einer gemeinsamenPressekonferenz mit SPÖ-Bundesgeschäftsführer Norbert Darabos. Bureswirft der ÖVP vor, ""Lügenmärchen zu verbreiten, um von ihrerjämmerlichen Bilanz abzulenken"". Aus Sicht derSPÖ-Bundesgeschäftsführerin sind diese Vorwürfe, die nur einen Tagnachdem ÖVP-Generalsekretär Lopatka ein Fairness-Abkommen für denWahlkampf gefordert hat, verbreitet wurden, ""letztklassig"". ***Die SPÖ-Bundesgeschäftsführerin bekräftigte, dass es die SPÖ auseigener Kraft geschafft hat, den Schuldenstand abzubauen und heuteschuldenfrei sei. Gelungen sei dies u.a. durch Einsparungen bei denPersonalkosten. So hätten die Landesorganisationen die finanzielleVerantwortung für die Bezirksgeschäftsführungen in den jeweiligenLändern übernommen. Auch mittels eines Solidaritätsfonds und durchdie Unterstützung der 300.000 Parteimitglieder konnten die Schuldenreduziert werden.""Anstatt aufzuklären, ist es der ÖVP lieber, anzupatzen"", so Buresweiters zu den Anschuldigungen. Man kenne dies von der ÖVP, dieandere anpatzt, wenn sie von der eigenen Schreckensbilanz ablenkenwill und an Aufklärung nicht interessiert ist. Als Beispiel nannteBures die Causa BAWAG. So habe die ÖVP etwa die neuerliche Ladung vonFinanzminister Grasser in den kleinen Untersuchungsausschussabgelehnt, obwohl inzwischen neue Fakten in dem Fall bekannt gewordensind. Und auch die Einsetzung eines Untersuchungssauschusses zurBAWAG und auch zur Hypo Alpe-Adria werde von der ÖVP blockiert. Buresrichtete daher einen eindringlichen Appell an JustizministerinGastinger. Diese solle dafür sorgen, dass die Gerichte diesen Fallschnell und lückenlos aufklären. (Schluss) psRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresÖVPChannelPolitik"
Darabos zu Ortstafeln: Aus heutiger Sicht noch keine SPÖ-Zustimmung,"Konsens mit Slowenenorganisationen und Öffnungsklausel ""ohne Wenn und Aber"" als Bedingungen",2006-07-11T12:20:44+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0127/darabos-zu-ortstafeln-aus-heutiger-sicht-noch-keine-spoe-zustimmung,"Konsens mit Slowenenorganisationen und Öffnungsklausel ""ohne Wenn und Aber"" als BedingungenWien (SK) - Die Verhandlungen um eine Lösung der Ortstafel-Fragelaufen, aus heutiger Sicht gebe es aber noch keine Zustimmung der SPÖzum Regierungsentwurf für ein Verfassungsgesetz, soSPÖ-Bundesgeschäftsführer Norbert Darabos in einer Pressekonferenz amDienstag. Eine Bedingung der SPÖ sei die Zustimmung der maßgeblichenSlowenenorganisationen. Außerdem müsse die so genannteÖffnungsklausel ""ohne Wenn und Aber"" verankert werden. Der derzeitigeEntwurf der Regierung sieht allerdings Mehrheitsbeschlüsse vor;außerdem hat der Kärntner Landtag mit BZÖ- und ÖVP-Stimmen einVetorecht beschlossen. Die SPÖ fordert, dass die Entscheidung fürweitere Ortstafeln nach 2009 bei der Regierung liegt. ""Wir bemühenuns um eine Lösung"", so Darabos. ****In den nächsten Stunden und auch in der Nacht sollweiterverhandelt werden. Ein Moratorium, wie von denSlowenenorganisationen angedacht, sei allerdings auch vorstellbar.""Wir würden die Frage gerne lösen, aber nur im Konsens und unter dengenannten Bedingungen"", so Darabos. Dazu gehöre, dass der schonerzielte Kompromiss zwischen Regierung und Slowenenvertreternvollinhaltlich erfüllt werden muss. Es dürfe bei der Öffnungsklauselkeine Vetorechte der Landesregierung oder Mehrheitsbeschlüsse geben.""Minderheitenrechte müssen Minderheitenrechte bleiben"", so derSPÖ-Bundesgeschäftsführer.Derzeit sehe es allerdings nicht so aus, als ob dieser Kompromissvollinhaltlich erfüllt wird. Im letzten Entwurf, den die Regierungder SPÖ zum Ärger Darabos' erst gestern in der Nacht, einen Tag vorder Nationalratssitzung, zukommen ließ - ""eigenartig unddemokratiepolitisch bedenklich"" -, sei die Durchsetzung derÖffnungsklausel nicht gegeben. So sei darin etwa ein Konsensausschussvorgesehen, wo unklar ist, welche Funktion er hat. Die Forderung derSPÖ: Die Entscheidung über künftige Ortstafeln nach 2009 muss bei derRegierung liegen; diese muss die Aufstellung weiterer Ortstafelnveranlassen, wenn die entsprechende Bevölkerungszahl vorliegt.Kritik übte Darabos an Bundeskanzler Schüssel, der sich bei derMissachtung von Minderheiten-Rechten und der Nicht-Umsetzung vonVfGH-Erkenntnissen ""mitschuldig"" gemacht habe. Während die SPÖ immerauf Basis der Verfassung und des Staatsvertrages gewesen sei, habeder Bundeskanzler die Eskapaden des Kärntner Landeshauptmannesgeduldet, der die Verfassung ""mit Füßen"" getreten und denStaatsvertrag ""ignoriert"" habe, so Darabos. Nach langen Verhandlungensei dann endlich der so genannte Karner-Kompromiss erzielt worden,der dann noch einmal aufgeweicht wurde. Im Interesse eines Konsenseshabe die SPÖ unter den genannten Bedingungen Zustimmung signalisiert,rekapitulierte Darabos abschließend. Dieser Kompromiss müsse nunerfüllt werden. (Schluss) ahRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosOrtstafelnRegierungChannelPolitik"
